    time (ps)       MSD(A2) @ 35K       MSD(A2) @ 50K       MSD(A2) @ 60K       MSD(A2) @ 75K       MSD(A2) @ 100K     MSD(A2) @ 150K        
  458.6000      23157.00425043       9919.33744913       6359.32652417       3526.38947989       2158.62838923       1003.19422924 
  458.8000      23170.45901199       9929.22100116       6363.86292906       3530.17998150       2159.41979439       1003.59884894 
  459.0000      23183.88079916       9939.01982814       6368.25447410       3533.97073234       2160.21766526       1004.00133878 
  459.2000      23197.11581016       9948.59649495       6372.56248914       3537.82675440       2161.02591743       1004.41494616 
  459.4000      23210.50277157       9958.07348613       6376.84031129       3541.69932115       2161.85987046       1004.83507870 
  459.6000      23224.25372686       9967.44617241       6381.11110745       3545.64047311       2162.74231349       1005.25832160 
  459.8000      23238.38040187       9976.84715722       6385.33771321       3549.62659869       2163.62813377       1005.67170936 
  460.0000      23252.58129713       9986.37272270       6389.44798237       3553.63873066       2164.51497106       1006.08245846 
  460.2000      23267.01356649       9996.02430777       6393.57233151       3557.63109364       2165.42151670       1006.48712509 
  460.4000      23281.60046831      10005.77741084       6397.61379344       3561.58642998       2166.31929667       1006.85176143 
  460.6000      23296.24508656      10015.59454579       6401.61631215       3565.52319980       2167.16804818       1007.21203617 
  460.8000      23310.86605227      10025.56221145       6405.66420950       3569.42120707       2168.01940469       1007.55325532 
  461.0000      23325.50756335      10035.58249086       6409.82796078       3573.31130059       2168.88021979       1007.88585247 
  461.2000      23340.02362389      10045.66201853       6414.09169435       3577.16804780       2169.73263350       1008.20964363 
  461.4000      23354.30560800      10055.83044653       6418.45605497       3580.98842723       2170.63069958       1008.50899847 
  461.6000      23368.45568256      10065.95272561       6422.95026306       3584.82377407       2171.51638659       1008.78270084 
  461.8000      23382.59880133      10076.10659863       6427.46616007       3588.67973240       2172.42586415       1009.04843873 
  462.0000      23396.59852864      10086.39256401       6432.04552796       3592.57064781       2173.40036584       1009.32043033 
  462.2000      23410.41624976      10096.73945204       6436.64601779       3596.49431734       2174.38893277       1009.59296213 
  462.4000      23424.16124924      10107.01221290       6441.22113862       3600.42260689       2175.39941095       1009.87109464 
  462.6000      23437.85260777      10117.21794402       6445.75900072       3604.37002504       2176.43067198       1010.15918720 
  462.8000      23451.51242777      10127.51091271       6450.21103428       3608.36131458       2177.48603290       1010.42462536 
  463.0000      23465.18303935      10137.89357641       6454.54144253       3612.37037053       2178.52119646       1010.68425193 
  463.2000      23478.94401455      10148.22221390       6458.81718722       3616.38539567       2179.55616431       1010.94806058 
  463.4000      23492.85134432      10158.53761453       6463.01298923       3620.44193606       2180.60192885       1011.20405756 
  463.6000      23506.92041531      10168.81929438       6467.16963857       3624.42082092       2181.64233098       1011.45548043 
  463.8000      23521.34562810      10178.98126981       6471.44450647       3628.36096137       2182.67414835       1011.70137182 
  464.0000      23536.01083817      10189.03302828       6475.75061813       3632.23509845       2183.66759976       1011.95719450 
  464.2000      23550.55747452      10198.98753090       6480.08134566       3636.08423169       2184.63523554       1012.22519181 
  464.4000      23565.26269882      10208.94293386       6484.43708629       3639.87218111       2185.55658680       1012.51278715 
  464.6000      23579.96742576      10218.82801823       6488.87613761       3643.63501809       2186.40666365       1012.82126470 
  464.8000      23594.70335652      10228.73818632       6493.29996238       3647.40914930       2187.17386051       1013.13333987 
  465.0000      23609.49290421      10238.79082661       6497.74132894       3651.19239385       2187.90507749       1013.47650783 
  465.2000      23624.09488300      10248.86667148       6502.15315509       3654.94683501       2188.56570629       1013.81670813 
  465.4000      23638.80108352      10259.03488557       6506.62139245       3658.70739514       2189.11863105       1014.14453657 
  465.6000      23653.64590327      10269.38317582       6511.23752625       3662.45919375       2189.57921950       1014.48750895 
  465.8000      23668.65392064      10279.90185998       6515.97436866       3666.20894817       2189.97707980       1014.83630431 
  466.0000      23683.70734966      10290.45608506       6520.82587602       3669.96804753       2190.34775341       1015.18903620 
  466.2000      23698.82749642      10300.93249737       6525.75415754       3673.76473845       2190.71483655       1015.55841639 
  466.4000      23714.21073121      10311.42651247       6530.72735102       3677.64346229       2191.02953865       1015.92905705 
  466.6000      23729.73949958      10322.00597146       6535.69375279       3681.58786980       2191.33999414       1016.31925868 
  466.8000      23745.13476805      10332.52333935       6540.60152307       3685.61692561       2191.65089161       1016.71229492 
  467.0000      23760.59518553      10342.96489811       6545.37220326       3689.73121172       2191.95521895       1017.10675845 
  467.2000      23775.97315283      10353.24628341       6550.11376613       3693.83976376       2192.23384370       1017.48716846 
  467.4000      23791.47427990      10363.39352331       6554.78789005       3697.91633924       2192.52871190       1017.84596266 
  467.6000      23806.73607896      10373.46957797       6559.37256845       3701.97604707       2192.82723571       1018.19736811 
  467.8000      23821.82044476      10383.56464406       6563.97239732       3706.02014865       2193.15218242       1018.54515112 
  468.0000      23836.78691363      10393.55101322       6568.61648113       3710.06866490       2193.45148945       1018.89011358 
  468.2000      23851.71091426      10403.43336945       6573.31383190       3714.14033351       2193.75280087       1019.23473415 
  468.4000      23866.72983363      10413.20855327       6578.00477784       3718.17182700       2194.10519730       1019.58035264 
  468.6000      23881.84932768      10422.91940711       6582.71933283       3722.23885460       2194.44935089       1019.92980802 
  468.8000      23896.83292295      10432.70814408       6587.45776322       3726.27007007       2194.81030330       1020.27794150 
  469.0000      23911.78579790      10442.47422693       6592.18065087       3730.24828759       2195.20713608       1020.62160105 
  469.2000      23926.52985662      10452.01920315       6596.92228068       3734.18910068       2195.60776498       1020.97664553 
  469.4000      23941.28454560      10461.62641443       6601.66964693       3738.04729107       2196.02322235       1021.33443619 
  469.6000      23956.05148277      10471.38081876       6606.43997123       3741.83275666       2196.45433429       1021.73195313 
  469.8000      23970.78801475      10481.08123360       6611.15723993       3745.53592005       2196.89514860       1022.15404726 
  470.0000      23985.73293064      10490.78963540       6615.78133395       3749.17817174       2197.38447615       1022.61222571 
  470.2000      24000.65290920      10500.44372930       6620.37297313       3752.73218527       2197.88935738       1023.09110297 
  470.4000      24015.74302376      10510.01061524       6625.00089002       3756.18817163       2198.43530870       1023.59856556 
  470.6000      24030.95734529      10519.53821964       6629.58214865       3759.55613681       2198.98489976       1024.13251027 
  470.8000      24046.09659523      10529.04075844       6634.08758554       3762.90858702       2199.54154128       1024.71758147 
  471.0000      24061.16120977      10538.52687986       6638.55079288       3766.24161404       2200.14656652       1025.35807751 
  471.2000      24076.23448083      10548.01549936       6643.05276167       3769.50960028       2200.78198518       1026.04849777 
  471.4000      24091.01289091      10557.59888408       6647.63068877       3772.66757858       2201.50259523       1026.77476002 
  471.6000      24105.71304037      10567.26263141       6652.23453628       3775.73796459       2202.25317751       1027.55732816 
  471.8000      24120.19767014      10576.82100294       6656.87046739       3778.72359890       2203.03666260       1028.38411253 
  472.0000      24134.69428577      10586.26949311       6661.57472069       3781.57565958       2203.85486945       1029.24314662 
  472.2000      24149.21553623      10595.58162604       6666.36799094       3784.31814551       2204.72544258       1030.13332032 
  472.4000      24163.64944460      10604.86797900       6671.24083800       3786.95705323       2205.63646473       1031.03670715 
  472.6000      24178.12972450      10614.07576925       6676.14992469       3789.55405270       2206.58560654       1031.94362693 
  472.8000      24192.76910546      10623.15500094       6681.13609121       3792.05764581       2207.53729910       1032.87029170 
  473.0000      24207.49317867      10632.24613708       6686.19388102       3794.47603387       2208.45700541       1033.80150567 
  473.2000      24222.40663043      10641.29322982       6691.17260442       3796.89921982       2209.33422652       1034.72964962 
  473.4000      24237.14381559      10650.20297290       6696.05538886       3799.31493624       2210.16170797       1035.63859299 
  473.6000      24252.02230155      10659.03605066       6700.94229521       3801.68337949       2210.95675424       1036.55897658 
  473.8000      24267.03820456      10667.82071473       6705.70734575       3804.01341975       2211.70920937       1037.47947844 
  474.0000      24282.26472517      10676.54518810       6710.50729429       3806.36746231       2212.40778741       1038.40582408 
  474.2000      24297.44798643      10685.50190691       6715.29644294       3808.76446451       2212.97020244       1039.33094645 
  474.4000      24312.73747885      10694.54063511       6720.11350420       3811.16780524       2213.39741916       1040.25866941 
  474.6000      24328.05702325      10703.73205199       6724.95322872       3813.60565371       2213.73065303       1041.19687589 
  474.8000      24343.42896780      10713.16308360       6729.84319333       3816.06483181       2214.02654230       1042.16625915 
  475.0000      24358.59711135      10722.73105895       6734.82237508       3818.51117696       2214.28421770       1043.16306170 
  475.2000      24373.71433700      10732.42003547       6739.88147254       3820.97484278       2214.59203443       1044.17672724 
  475.4000      24388.68672031      10742.26444343       6744.98637847       3823.36957203       2214.94795627       1045.18897557 
  475.6000      24403.52444911      10752.16469252       6749.98404283       3825.74336054       2215.31585348       1046.21107611 
  475.8000      24418.30903798      10762.21399533       6754.85424420       3828.07164310       2215.70445700       1047.22298107 
  476.0000      24433.00528117      10772.48056512       6759.57586528       3830.39639280       2216.12400342       1048.21952095 
  476.2000      24447.79972927      10782.94325884       6764.10836868       3832.75572312       2216.50803842       1049.18085620 
  476.4000      24462.29405192      10793.54570954       6768.55826246       3835.16865474       2216.92422092       1050.13081600 
  476.6000      24476.78638366      10804.31929154       6772.95098527       3837.60789706       2217.32283201       1051.07377283 
  476.8000      24491.47649193      10815.20364222       6777.23435054       3840.06963040       2217.76358311       1052.01345655 
  477.0000      24506.05247122      10826.21066904       6781.45623872       3842.57921193       2218.27666917       1052.95016286 
  477.2000      24520.58908932      10837.18084698       6785.72808691       3845.12215563       2218.79384565       1053.86779787 
  477.4000      24534.99786423      10848.07943707       6790.00825954       3847.67461556       2219.38511731       1054.78184540 
  477.6000      24549.51042510      10858.91563060       6794.30882645       3850.28588238       2220.02932345       1055.69265759 
  477.8000      24564.04892915      10869.68607990       6798.58084538       3852.94150996       2220.68893710       1056.61974063 
  478.0000      24578.72340757      10880.30553244       6802.80683209       3855.54862951       2221.36771980       1057.56070930 
  478.2000      24593.58980400      10890.95786833       6807.03424013       3858.08844563       2222.06971149       1058.49003164 
  478.4000      24608.56364840      10901.68004714       6811.23275242       3860.59803462       2222.73676018       1059.40965955 
  478.6000      24623.41550248      10912.43924176       6815.38063531       3863.02262073       2223.39505840       1060.33102322 
  478.8000      24638.15866097      10923.29219306       6819.49939585       3865.40334616       2224.05313232       1061.27707703 
  479.0000      24653.02138826      10934.37248385       6823.54063297       3867.78969520       2224.67384601       1062.20861786 
  479.2000      24667.89527531      10945.49941693       6827.52780417       3870.07422451       2225.24790625       1063.11810986 
  479.4000      24682.83382944      10956.66451841       6831.50397643       3872.28075964       2225.79253189       1063.98240947 
  479.6000      24697.61817362      10967.96647792       6835.46872049       3874.43485056       2226.30249581       1064.81958267 
  479.8000      24712.34126471      10979.41577046       6839.44163246       3876.55533564       2226.74716954       1065.61191130 
  480.0000      24726.96986718      10990.93991051       6843.41151482       3878.71469536       2227.17555851       1066.37296213 
  480.2000      24741.61961586      11002.44849902       6847.39270303       3880.93737355       2227.57278658       1067.11199564 
  480.4000      24756.38437908      11013.86328180       6851.35698800       3883.18349147       2227.96151501       1067.82310624 
  480.6000      24771.14799370      11025.21924591       6855.34300379       3885.42618176       2228.35319305       1068.48227603 
  480.8000      24785.96484542      11036.64918073       6859.35958220       3887.73124721       2228.76819587       1069.11737719 
  481.0000      24800.83943214      11048.15795971       6863.36293809       3890.09126368       2229.17882833       1069.73407276 
  481.2000      24815.82566255      11059.73346736       6867.37878081       3892.49534228       2229.58173239       1070.35550690 
  481.4000      24830.83795163      11071.44978431       6871.48344794       3894.91810633       2229.96849278       1070.97886277 
  481.6000      24845.81658616      11083.28512063       6875.64265080       3897.41846486       2230.32269917       1071.60625557 
  481.8000      24860.91681523      11095.26950500       6879.83543432       3899.90653717       2230.68803318       1072.24661322 
  482.0000      24876.14514245      11107.46059140       6884.08786047       3902.45290538       2231.00187248       1072.87402578 
  482.2000      24891.35342693      11119.75148278       6888.41166438       3905.04067595       2231.31970597       1073.49476257 
  482.4000      24906.45000426      11132.08101521       6892.71302298       3907.65775402       2231.66413286       1074.11325922 
  482.6000      24921.52688851      11144.40875332       6897.07274870       3910.34806985       2232.02308279       1074.70297603 
  482.8000      24936.76345922      11156.64191114       6901.44993284       3913.09081680       2232.39043446       1075.28114321 
  483.0000      24951.92355894      11168.84094165       6905.87051926       3915.80536479       2232.79585463       1075.85773610 
  483.2000      24966.83610580      11181.02387356       6910.41136112       3918.57905993       2233.22917713       1076.40987676 
  483.4000      24981.64854976      11192.95114582       6915.00151754       3921.41628213       2233.70573349       1076.95580564 
  483.6000      24996.60988947      11204.68964918       6919.69869356       3924.34435583       2234.22674210       1077.49354184 
  483.8000      25011.48742988      11216.36644736       6924.56652027       3927.36157907       2234.76254024       1078.04948136 
  484.0000      25026.35334255      11227.88128335       6929.48059740       3930.48434992       2235.32942807       1078.61074432 
  484.2000      25041.23717876      11239.25300766       6934.41327022       3933.71957740       2235.91047079       1079.15742391 
  484.4000      25056.19898214      11250.59855711       6939.39004531       3937.02119027       2236.54065701       1079.69479100 
  484.6000      25071.24543629      11261.89697065       6944.37342831       3940.41268837       2237.22903799       1080.21410224 
  484.8000      25086.40346541      11273.23983401       6949.35540397       3943.81842786       2237.96480384       1080.70129841 
  485.0000      25101.63375331      11284.64780524       6954.26898650       3947.22752220       2238.72586515       1081.17103154 
  485.2000      25116.73213252      11296.21701398       6959.12536028       3950.58078765       2239.50632233       1081.61218650 
  485.4000      25131.91112024      11307.87153355       6964.00616616       3953.86983500       2240.32152986       1082.05366767 
  485.6000      25146.93098414      11319.69750563       6968.96075551       3957.12907607       2241.13252104       1082.46906899 
  485.8000      25161.78440981      11331.51718474       6973.98878307       3960.37516988       2241.90537608       1082.85149003 
  486.0000      25176.42789887      11343.40268277       6979.10241335       3963.56790347       2242.66887454       1083.20276434 
  486.2000      25191.00520665      11355.21988279       6984.26575530       3966.71408433       2243.40709562       1083.49718330 
  486.4000      25205.72626306      11366.91084828       6989.42386653       3969.79160292       2244.15411611       1083.73544205 
  486.6000      25220.70790822      11378.63432122       6994.55596492       3972.78705395       2244.90852033       1083.93218457 
  486.8000      25236.05040392      11390.43870832       6999.69604866       3975.67339253       2245.66576299       1084.07690190 
  487.0000      25251.56255084      11402.29825311       7004.75639732       3978.55552684       2246.47564880       1084.17516541 
  487.2000      25266.81893409      11414.31454685       7009.72167572       3981.39065435       2247.36067152       1084.23718860 
  487.4000      25281.97760246      11426.46030501       7014.57970791       3984.15461974       2248.25965235       1084.26716513 
  487.6000      25297.26784395      11438.70583685       7019.35317295       3986.86634406       2249.18000857       1084.25971108 
  487.8000      25312.48242505      11450.75183812       7023.99207579       3989.54776161       2250.15328289       1084.22200819 
  488.0000      25327.68691980      11462.64662092       7028.57105861       3992.25932446       2251.18588953       1084.16067092 
  488.2000      25342.76573171      11474.38529872       7033.11606782       3995.02566295       2252.29438761       1084.10632640 
  488.4000      25357.54277624      11485.96770617       7037.59285601       3997.78803376       2253.44551830       1084.06208267 
  488.6000      25372.38447104      11497.44142046       7041.93287266       4000.62742723       2254.62913562       1084.03424601 
  488.8000      25387.47924093      11508.77035412       7046.08623831       4003.56825609       2255.80391866       1084.02962611 
  489.0000      25402.52867299      11520.04175510       7050.15722387       4006.58366053       2256.96029246       1084.05183403 
  489.2000      25417.51829188      11531.38289756       7054.11125062       4009.66752209       2258.11376084       1084.07450039 
  489.4000      25432.65823904      11542.79832314       7058.04453813       4012.81481453       2259.26859429       1084.09969594 
  489.6000      25447.54386585      11554.32661240       7062.03834700       4016.01070249       2260.44167267       1084.13592164 
  489.8000      25462.16955420      11566.01901294       7065.94941649       4019.22180617       2261.58746786       1084.14403486 
  490.0000      25476.83034982      11578.01733546       7069.85088922       4022.50218110       2262.70228854       1084.14614814 
  490.2000      25491.67102255      11590.15091366       7073.70278266       4025.88988635       2263.82383438       1084.16368920 
  490.4000      25506.77488361      11602.41491279       7077.63249189       4029.32783863       2264.94523033       1084.19595542 
  490.6000      25522.19643040      11614.87439279       7081.66073655       4032.74131566       2266.11882810       1084.23784391 
  490.8000      25537.93057777      11627.32973037       7085.72320780       4036.15443010       2267.33030113       1084.27430600 
  491.0000      25553.75686797      11639.87547029       7089.79281286       4039.53621340       2268.60560961       1084.32653134 
  491.2000      25569.71632753      11652.57717614       7093.88904458       4042.95001708       2269.96163601       1084.38417152 
  491.4000      25585.60697091      11665.36057310       7098.04480665       4046.42060317       2271.33942947       1084.45953319 
  491.6000      25601.48570781      11678.19817762       7102.23389859       4049.88830574       2272.72677222       1084.56507443 
  491.8000      25617.18754954      11690.98457456       7106.43981381       4053.36815418       2274.12996495       1084.66727861 
  492.0000      25632.85653753      11703.70894387       7110.65969604       4056.80393654       2275.58036893       1084.76625098 
  492.2000      25648.41657418      11716.34260905       7114.91319063       4060.17040406       2277.04618274       1084.85798855 
  492.4000      25663.69682913      11728.90293609       7119.03691014       4063.39371867       2278.50729814       1084.91911375 
  492.6000      25679.16716801      11741.44087731       7123.14983782       4066.62424116       2279.96294624       1084.96940112 
  492.8000      25694.83084870      11753.96043863       7127.14122456       4069.82877099       2281.40362581       1084.99757541 
  493.0000      25710.64956897      11766.21341639       7131.03343029       4072.98114275       2282.88706996       1085.01393954 
  493.2000      25726.60774583      11778.32176612       7134.84047145       4076.08300438       2284.39787842       1084.99532610 
  493.4000      25742.78704145      11790.35403254       7138.70512621       4079.11066039       2285.92852741       1084.95573147 
  493.6000      25758.81903718      11802.33416364       7142.53901683       4082.08059757       2287.49368227       1084.88494900 
  493.8000      25774.89758002      11814.24539480       7146.39335530       4084.99428592       2289.07859608       1084.79364215 
  494.0000      25791.36473011      11826.20889614       7150.26354989       4087.90093054       2290.70108108       1084.69837095 
  494.2000      25807.89161028      11838.11276759       7154.18919295       4090.74179174       2292.31397454       1084.59432681 
  494.4000      25824.42043892      11850.10442533       7158.15447873       4093.52301672       2293.94183843       1084.48568595 
  494.6000      25841.03847358      11862.04808635       7162.07293048       4096.29854385       2295.60148182       1084.38245164 
  494.8000      25857.51915497      11874.03902846       7165.95201318       4099.10854879       2297.30215498       1084.31192264 
  495.0000      25874.00999495      11886.11647131       7169.85466489       4101.93512898       2299.02069979       1084.24902344 
  495.2000      25890.58108228      11898.04282205       7173.83875173       4104.74332440       2300.76098876       1084.21808542 
  495.4000      25907.18272388      11909.96152270       7177.85230737       4107.60489421       2302.51402480       1084.23175181 
  495.6000      25924.07135352      11921.84511574       7181.97634943       4110.52079432       2304.26800268       1084.26960403 
  495.8000      25941.08849853      11933.66435679       7186.22993363       4113.51192402       2306.02645757       1084.34475588 
  496.0000      25958.07560950      11945.34990019       7190.59207260       4116.51952843       2307.81821188       1084.43562453 
  496.2000      25975.10331338      11956.87636286       7195.10329590       4119.55157351       2309.62623557       1084.53211007 
  496.4000      25992.31162510      11968.42202354       7199.73150801       4122.52907189       2311.45113013       1084.64757559 
  496.6000      26009.61412877      11979.97369017       7204.34305800       4125.54895258       2313.28951171       1084.78047999 
  496.8000      26026.97669471      11991.57956842       7208.94032371       4128.55144368       2315.14241912       1084.95155721 
  497.0000      26044.15269537      12003.13486899       7213.60082829       4131.55469396       2317.01256912       1085.13432962 
  497.2000      26061.10950217      12014.60892261       7218.28640200       4134.53341109       2318.87312199       1085.33899292 
  497.4000      26077.78328871      12026.06433529       7223.01563739       4137.47978471       2320.68216381       1085.55394390 
  497.6000      26094.05848478      12037.69776000       7227.83115864       4140.35484344       2322.47145278       1085.76802516 
  497.8000      26110.42811378      12049.50918670       7232.67738646       4143.18818902       2324.18927763       1085.97127224 
  498.0000      26126.61927099      12061.51474168       7237.60975021       4145.97709254       2325.83810546       1086.18185689 
  498.2000      26142.90759005      12073.60130797       7242.50419972       4148.75360514       2327.42725963       1086.40296526 
  498.4000      26158.92486452      12085.67162448       7247.42702764       4151.53051238       2328.96708480       1086.62298337 
  498.6000      26174.93798167      12097.81646562       7252.36556657       4154.35172091       2330.47215082       1086.83022409 
  498.8000      26190.81423410      12109.88991830       7257.23645202       4157.15611502       2331.94180573       1087.01700636 
  499.0000      26206.43607637      12121.97149758       7262.06355622       4159.97071031       2333.37834625       1087.17918526 
  499.2000      26221.91221244      12133.92461979       7266.87913912       4162.75579515       2334.76111942       1087.33357131 
  499.4000      26237.52437240      12145.69272471       7271.53289524       4165.58149257       2336.12692831       1087.46561185 
  499.6000      26253.15380393      12157.35036033       7276.12689937       4168.40809872       2337.53163611       1087.56859414 
  499.8000      26268.24649263      12168.92090501       7280.74131885       4171.20427737       2338.95546755       1087.64673536 
  500.0000      26283.09274225      12180.38890869       7285.34088616       4173.99216087       2340.33685017       1087.70598536 
  500.2000      26298.00650360      12191.75719538       7289.90328373       4176.82697187       2341.71504603       1087.75298206 
  500.4000      26313.06826056      12203.06801700       7294.42914768       4179.76696142       2343.07575797       1087.79568954 
  500.6000      26328.26611850      12214.27571987       7298.88605568       4182.76771567       2344.38422589       1087.85166848 
  500.8000      26343.99292312      12225.26888288       7303.28453129       4185.85101488       2345.68532191       1087.93799114 
  501.0000      26359.97574443      12236.13755215       7307.64184994       4189.07437351       2346.94558119       1088.03225340 
  501.2000      26376.03126757      12246.97364009       7311.90582493       4192.42874207       2348.13897658       1088.13681911 
  501.4000      26392.18926611      12257.73099242       7316.09865009       4195.85584391       2349.25864103       1088.28447341 
  501.6000      26408.26694188      12268.59532421       7320.30260440       4199.31653357       2350.34201608       1088.44430163 
  501.8000      26424.15816335      12279.64072244       7324.52975130       4202.83491370       2351.38534318       1088.63875582 
  502.0000      26440.00103721      12290.64761207       7328.78301888       4206.39626099       2352.38523701       1088.87273555 
  502.2000      26455.83020453      12301.66954376       7333.02747292       4209.92408891       2353.34529705       1089.14835908 
  502.4000      26471.64513134      12312.63327575       7337.21621851       4213.42806241       2354.23788757       1089.44682923 
  502.6000      26487.56055291      12323.51937269       7341.45207711       4216.91123599       2355.11127650       1089.75284251 
  502.8000      26503.67000018      12334.36070860       7345.70547581       4220.29143554       2355.94133119       1090.07136871 
  503.0000      26519.99316634      12345.23581802       7349.93599983       4223.59192584       2356.75230124       1090.40248094 
  503.2000      26536.38555742      12356.26856520       7354.29357121       4226.83707860       2357.57644822       1090.74198498 
  503.4000      26552.95721467      12367.23525859       7358.79239072       4230.00040371       2358.39533360       1091.09269929 
  503.6000      26569.48564024      12378.24158371       7363.30896190       4233.14969338       2359.20894429       1091.43071226 
  503.8000      26585.72693361      12389.22814277       7367.89406518       4236.29700891       2360.05028780       1091.76589205 
  504.0000      26601.96113932      12400.30914570       7372.55801226       4239.39238928       2360.95665678       1092.11949447 
  504.2000      26618.05985460      12411.71965122       7377.30440591       4242.40720743       2361.90398536       1092.47627540 
  504.4000      26634.15913705      12423.13721052       7382.04556674       4245.38479605       2362.89065946       1092.83943983 
  504.6000      26650.30586196      12434.57312863       7386.83545883       4248.29336823       2363.90094041       1093.20521881 
  504.8000      26666.52712510      12446.17418655       7391.74786864       4251.15817569       2364.92573412       1093.57546542 
  505.0000      26682.87372897      12457.87745554       7396.62500900       4254.04721501       2365.95765245       1093.97526578 
  505.2000      26699.10653378      12469.67017356       7401.43001627       4256.89997320       2366.96718351       1094.39257686 
  505.4000      26715.24673925      12481.50381403       7406.17648677       4259.73376806       2367.97540318       1094.83401287 
  505.6000      26731.15912148      12493.50949988       7410.80682521       4262.55795156       2368.96773968       1095.29972984 
  505.8000      26746.85406909      12505.71896718       7415.32719521       4265.32148033       2369.93235313       1095.79587822 
  506.0000      26762.22027946      12517.99782390       7419.71889782       4268.05299471       2370.81900591       1096.29153930 
  506.2000      26777.25299572      12530.34081315       7424.14512697       4270.74582273       2371.63430260       1096.80100196 
  506.4000      26791.89565218      12542.60376574       7428.62739847       4273.31080915       2372.36390206       1097.32571345 
  506.6000      26806.09164368      12554.76477301       7433.13405156       4275.82062952       2373.03307675       1097.87592611 
  506.8000      26819.86735390      12567.00691719       7437.68747388       4278.31044464       2373.70852532       1098.45196839 
  507.0000      26833.60702160      12579.27918049       7442.28461338       4280.76916451       2374.30776346       1099.03267104 
  507.2000      26847.26860382      12591.47531064       7446.91566057       4283.23022989       2374.88759433       1099.60893215 
  507.4000      26861.08073586      12603.49992415       7451.62103508       4285.73856376       2375.44143863       1100.17995409 
  507.6000      26875.13849725      12615.46052684       7456.32555775       4288.25074837       2375.99522253       1100.72316000 
  507.8000      26889.24866134      12627.38145921       7461.03206173       4290.77407620       2376.60992446       1101.26593949 
  508.0000      26903.41209642      12639.26729005       7465.75830745       4293.29522120       2377.30158492       1101.81141668 
  508.2000      26917.64601084      12651.09550801       7470.44595597       4295.76253708       2378.04547585       1102.36162236 
  508.4000      26932.00811957      12662.92892119       7475.11797900       4298.26191804       2378.84661948       1102.94510398 
  508.6000      26946.68229923      12674.77735708       7479.71603693       4300.74805834       2379.69559067       1103.54285175 
  508.8000      26961.42345708      12686.56736462       7484.35085796       4303.26948418       2380.56219486       1104.15811553 
  509.0000      26976.10646836      12698.15330564       7488.99475750       4305.81659901       2381.44949735       1104.79285586 
  509.2000      26990.65873989      12709.67057079       7493.58738391       4308.43040805       2382.37615416       1105.43565957 
  509.4000      27005.07596561      12721.08593641       7498.26106658       4311.11864254       2383.31023804       1106.08277415 
  509.6000      27019.10720125      12732.60298576       7502.99761577       4313.89378991       2384.21725980       1106.69875172 
  509.8000      27033.01604406      12743.94994516       7507.78460874       4316.71407452       2385.15512308       1107.32388255 
  510.0000      27046.92529226      12755.24239644       7512.56612825       4319.53600880       2386.17521198       1107.94356347 
  510.2000      27060.73459101      12766.45954958       7517.25593738       4322.39114783       2387.18435757       1108.53673830 
  510.4000      27074.74448749      12777.52700394       7521.79238920       4325.29375711       2388.21045802       1109.10273151 
  510.6000      27088.95644947      12788.58491443       7526.22926120       4328.17170784       2389.26117041       1109.65969365 
  510.8000      27103.07872221      12799.64234707       7530.55256822       4331.08889740       2390.38497979       1110.21065659 
  511.0000      27117.22815332      12810.68730131       7534.87339697       4333.99798716       2391.57902226       1110.73375691 
  511.2000      27131.40554736      12821.65937182       7539.23312251       4336.90499947       2392.79585351       1111.20511433 
  511.4000      27145.67798299      12832.49580630       7543.63370946       4339.83032837       2394.06167009       1111.64028306 
  511.6000      27160.48175406      12843.30260447       7548.09998688       4342.70728114       2395.35170573       1112.05120969 
  511.8000      27175.69106667      12853.86203664       7552.71873453       4345.59168117       2396.62219335       1112.44371724 
  512.0000      27190.69854583      12864.31627976       7557.37954604       4348.48399320       2397.88760687       1112.84498475 
  512.2000      27205.65180880      12874.82488936       7562.09100474       4351.42214981       2399.12129896       1113.26904193 
  512.4000      27220.56435901      12885.25534580       7566.75998231       4354.39408013       2400.31683851       1113.70520245 
  512.6000      27235.48964249      12895.45617606       7571.36754837       4357.43410774       2401.50028670       1114.15091078 
  512.8000      27250.33163893      12905.69657375       7575.98424728       4360.39852837       2402.69409561       1114.60205109 
  513.0000      27265.28394773      12915.92009584       7580.55167957       4363.37502130       2403.86024137       1115.05418709 
  513.2000      27280.20647838      12926.09848560       7585.01299018       4366.41770867       2405.02802921       1115.51805724 
  513.4000      27295.07659673      12936.18548284       7589.46290491       4369.48137657       2406.17775678       1115.99571791 
  513.6000      27309.52173682      12946.18705736       7593.95975553       4372.57367534       2407.29828998       1116.46981216 
  513.8000      27323.62914936      12956.21959174       7598.28320794       4375.71762646       2408.39527100       1116.95687716 
  514.0000      27337.49481333      12966.24902549       7602.58755147       4378.90756948       2409.49012076       1117.42985008 
  514.2000      27351.47045190      12976.16708647       7606.94468869       4382.07732007       2410.57449899       1117.90436686 
  514.4000      27365.46387012      12986.04962078       7611.39392163       4385.25552961       2411.64968270       1118.39175114 
  514.6000      27379.70156159      12995.95357837       7615.93784621       4388.36157622       2412.69981814       1118.90633997 
  514.8000      27394.36938507      13005.90931091       7620.53194931       4391.44994585       2413.71819190       1119.39890317 
  515.0000      27409.31961513      13016.07256808       7625.15797818       4394.48929203       2414.72982179       1119.90155853 
