    time (ps)       MSD(A2) @ 1K        MSD(A2) @ 5K        MSD(A2) @ 10K        MSD(A2) @ 20K        MSD(A2) @ 30K        MSD(A2) @ 35K        
  548.8000       1182.57196862        910.87088517        290.36308768         84.22808988         23.59883314          0.16740020 
  549.0000       1183.16197386        911.25373798        290.39614011         84.21909768         23.65405762          0.16669185 
  549.2000       1183.78259308        911.66381258        290.41483148         84.21071597         23.70940663          0.16578217 
  549.4000       1184.41892201        912.08935150        290.42159139         84.20525008         23.76277579          0.16470998 
  549.6000       1185.05609308        912.55482409        290.42116577         84.20438473         23.81423646          0.16355756 
  549.8000       1185.67615737        913.05781410        290.40991016         84.20151946         23.86426786          0.16232905 
  550.0000       1186.28238796        913.59511822        290.37854437         84.19788996         23.91232612          0.16104022 
  550.2000       1186.84015724        914.17105710        290.34921428         84.19443884         23.95793888          0.15972251 
  550.4000       1187.36237719        914.78811794        290.31563848         84.19226358         24.00003568          0.15835775 
  550.6000       1187.82950305        915.44801329        290.28407978         84.19199747         24.03896423          0.15694657 
  550.8000       1188.27952637        916.13041332        290.25197496         84.19481589         24.07678071          0.15550257 
  551.0000       1188.70825191        916.83481041        290.23481079         84.19987508         24.11166845          0.15405066 
  551.2000       1189.12282930        917.56806463        290.22483196         84.20618887         24.14365508          0.15263683 
  551.4000       1189.50797115        918.30861475        290.23388768         84.21200829         24.17374714          0.15126731 
  551.6000       1189.89499108        919.06132557        290.26872788         84.21656145         24.20264163          0.14996593 
  551.8000       1190.28719236        919.84421185        290.32557915         84.21903147         24.22929106          0.14870114 
  552.0000       1190.67209060        920.65838558        290.39372766         84.21971539         24.25558588          0.14749755 
  552.2000       1191.04972100        921.49734524        290.46916493         84.22062114         24.28192533          0.14639299 
  552.4000       1191.44411620        922.33301516        290.55849338         84.22182998         24.30940961          0.14535458 
  552.6000       1191.86989217        923.16465031        290.66159485         84.22706635         24.33710125          0.14440169 
  552.8000       1192.30396433        923.99251477        290.76770707         84.23412900         24.36553825          0.14356159 
  553.0000       1192.72662175        924.82432543        290.87453156         84.24566851         24.39470762          0.14278586 
  553.2000       1193.14535439        925.66003733        290.98597970         84.26523025         24.42405994          0.14208692 
  553.4000       1193.58416254        926.49347353        291.09337937         84.29319645         24.45473377          0.14149856 
  553.6000       1194.03053903        927.33189889        291.19276065         84.32901417         24.48426217          0.14098091 
  553.8000       1194.49043948        928.16412845        291.28863256         84.37346048         24.51338271          0.14053095 
  554.0000       1194.94111914        928.99319037        291.38257920         84.42725358         24.54231699          0.14018301 
  554.2000       1195.39670138        929.77670213        291.47128666         84.49162248         24.56990712          0.13991091 
  554.4000       1195.84390619        930.55074343        291.55744923         84.56911975         24.59551273          0.13967693 
  554.6000       1196.28367619        931.27251293        291.63790199         84.65493380         24.61889521          0.13945083 
  554.8000       1196.73416499        931.96601763        291.72033617         84.74829364         24.63922751          0.13922302 
  555.0000       1197.18830585        932.63705852        291.79213781         84.84492531         24.65757588          0.13901399 
  555.2000       1197.66170776        933.25170654        291.85562841         84.94729798         24.67305760          0.13884306 
  555.4000       1198.15235901        933.83604728        291.92559288         85.05362012         24.68570359          0.13869709 
  555.6000       1198.65689459        934.40225760        291.99497948         85.15995117         24.69490430          0.13860565 
  555.8000       1199.15628441        934.93726449        292.06315401         85.26815907         24.70126745          0.13854049 
  556.0000       1199.65292461        935.46903147        292.13159759         85.37683006         24.70427983          0.13853012 
  556.2000       1200.15414775        936.00539640        292.21141009         85.48515238         24.70374986          0.13855744 
  556.4000       1200.63856454        936.53086124        292.29317388         85.58909438         24.70041115          0.13862829 
  556.6000       1201.12723166        937.04272314        292.37885769         85.68964525         24.69352979          0.13875901 
  556.8000       1201.58272408        937.56695681        292.47412967         85.78602392         24.68322912          0.13893879 
  557.0000       1201.98118046        938.09172750        292.57259870         85.87918272         24.67019416          0.13921965 
  557.2000       1202.34300428        938.60094852        292.67074677         85.97129804         24.65503528          0.13963960 
  557.4000       1202.69204025        939.09842369        292.77671193         86.05984785         24.63783031          0.14011034 
  557.6000       1203.00028000        939.59829945        292.88492210         86.14495175         24.61864415          0.14066538 
  557.8000       1203.27565303        940.10143549        292.99548134         86.22630684         24.59906264          0.14128359 
  558.0000       1203.53209131        940.60811342        293.10494551         86.30313825         24.57924621          0.14192476 
  558.2000       1203.76446334        941.12425012        293.21781328         86.37590641         24.55943418          0.14265450 
  558.4000       1203.95615413        941.61093906        293.33711931         86.44715357         24.53938854          0.14342806 
  558.6000       1204.13152678        942.07042810        293.45747175         86.51627616         24.52023021          0.14422819 
  558.8000       1204.29189676        942.51238770        293.57634210         86.58560945         24.50024206          0.14503745 
  559.0000       1204.43625065        942.93471169        293.69530120         86.65607583         24.48122202          0.14590287 
  559.2000       1204.56868302        943.35912661        293.80969971         86.72525434         24.46197119          0.14683157 
  559.4000       1204.65729849        943.78290980        293.92928911         86.79545720         24.44246692          0.14781645 
  559.6000       1204.72554675        944.20162697        294.05750306         86.86797276         24.42351786          0.14883606 
  559.8000       1204.75686305        944.60181742        294.18748549         86.94443145         24.40494594          0.14988196 
  560.0000       1204.74491407        944.96300398        294.31046054         87.02455122         24.38676408          0.15100695 
  560.2000       1204.69570516        945.26562498        294.44302217         87.10681871         24.36911590          0.15221813 
  560.4000       1204.60261109        945.52928991        294.59522743         87.19046140         24.35182354          0.15348610 
  560.6000       1204.48148704        945.75088750        294.76113067         87.27339398         24.33389463          0.15479540 
  560.8000       1204.35368433        945.93339134        294.94139455         87.35646182         24.31590480          0.15612188 
  561.0000       1204.21547676        946.06489574        295.13622348         87.43749244         24.29930901          0.15742997 
  561.2000       1204.09516595        946.14247016        295.35123452         87.51131628         24.28182217          0.15868616 
  561.4000       1204.00952257        946.17722842        295.58478304         87.58091154         24.26334842          0.15989086 
  561.6000       1203.92796865        946.18711047        295.83973638         87.64542843         24.24402605          0.16098384 
  561.8000       1203.86649688        946.18501777        296.10759588         87.70272644         24.22463672          0.16194674 
  562.0000       1203.83191836        946.19488289        296.37241225         87.75335878         24.20576057          0.16280280 
  562.2000       1203.84794683        946.20198351        296.62948618         87.79591770         24.18730383          0.16355654 
  562.4000       1203.91623272        946.21784923        296.88029191         87.83142586         24.16780022          0.16417986 
  562.6000       1204.03941670        946.25675056        297.12573530         87.86290663         24.14836957          0.16471420 
  562.8000       1204.20194686        946.28953539        297.36039764         87.89019916         24.12956611          0.16512450 
  563.0000       1204.39143025        946.33215325        297.57896554         87.91451250         24.11125485          0.16542479 
  563.2000       1204.63149103        946.37880796        297.78606060         87.93642891         24.09276521          0.16562372 
  563.4000       1204.90997687        946.43294595        297.98442160         87.96218349         24.07453905          0.16575790 
  563.6000       1205.22673175        946.50629298        298.17905446         87.98819113         24.05770815          0.16583230 
  563.8000       1205.58351572        946.56938629        298.37924346         88.01727038         24.04244195          0.16587796 
  564.0000       1205.98344892        946.62645853        298.57883162         88.04755712         24.02856182          0.16590267 
  564.2000       1206.41169583        946.68502924        298.78103427         88.08115734         24.01763961          0.16592848 
  564.4000       1206.87295628        946.73932755        298.99202118         88.12009875         24.00872386          0.16595877 
  564.6000       1207.36030405        946.78543218        299.21332251         88.17177681         24.00125690          0.16596145 
  564.8000       1207.83933350        946.82427438        299.44842967         88.23378786         23.99740643          0.16596261 
  565.0000       1208.34165538        946.86293514        299.69122042         88.30507188         23.99740142          0.16591668 
  565.2000       1208.84786084        946.90571734        299.94306918         88.38739304         24.00152169          0.16580849 
  565.4000       1209.33853061        946.96265522        300.21034459         88.47934468         24.00883261          0.16562807 
  565.6000       1209.80175059        947.02792303        300.49249056         88.57767929         24.02031712          0.16540957 
  565.8000       1210.23047690        947.12783642        300.77995057         88.68623786         24.03466845          0.16514717 
  566.0000       1210.61353238        947.27961152        301.07037976         88.80692507         24.05277652          0.16480113 
  566.2000       1210.94796537        947.47920538        301.36326890         88.93386338         24.07564041          0.16441605 
  566.4000       1211.25955892        947.71294988        301.65741216         89.06630131         24.09930605          0.16401687 
  566.6000       1211.53239000        947.97625641        301.95542349         89.19969892         24.12471175          0.16348081 
  566.8000       1211.78760419        948.28642799        302.25208952         89.33457332         24.15170132          0.16282224 
  567.0000       1212.01028425        948.62833174        302.54784313         89.46881268         24.18058279          0.16205562 
  567.2000       1212.21832696        949.00482306        302.84256709         89.60133608         24.21021978          0.16116196 
  567.4000       1212.40492180        949.42725096        303.14277471         89.72648332         24.24004619          0.16017073 
  567.6000       1212.59241874        949.88503608        303.45373835         89.84271261         24.26943541          0.15910271 
  567.8000       1212.76419453        950.37222952        303.77017019         89.95058000         24.29794348          0.15799912 
  568.0000       1212.93198911        950.89597820        304.09080128         90.04803675         24.32575738          0.15683901 
  568.2000       1213.09713642        951.44425857        304.41289768         90.13132573         24.35198480          0.15565732 
  568.4000       1213.23120512        952.00377127        304.73506462         90.20596360         24.37624729          0.15444375 
  568.6000       1213.35265776        952.56444585        305.05851866         90.27297834         24.39899472          0.15320332 
  568.8000       1213.47914705        953.12798656        305.38706465         90.32934917         24.41743119          0.15199257 
  569.0000       1213.60236663        953.67754787        305.71676528         90.37148680         24.43283883          0.15078779 
  569.2000       1213.70286545        954.21781676        306.03825701         90.39960069         24.44560192          0.14960106 
  569.4000       1213.77940197        954.76352400        306.35201509         90.41608656         24.45389030          0.14846305 
  569.6000       1213.83703131        955.31651675        306.66490095         90.42466127         24.45885763          0.14736934 
  569.8000       1213.90071950        955.86946935        306.97608602         90.42197850         24.46095076          0.14632358 
  570.0000       1213.97685190        956.42574540        307.28758941         90.41156874         24.46189818          0.14530373 
  570.2000       1214.08374959        956.99028610        307.58338792         90.39413388         24.46120315          0.14433324 
  570.4000       1214.21725358        957.56216162        307.87396387         90.36873133         24.46119118          0.14342370 
  570.6000       1214.38740370        958.14570068        308.15639656         90.33556706         24.46207981          0.14257498 
  570.8000       1214.57719329        958.72258602        308.42720777         90.29704151         24.46335067          0.14185109 
  571.0000       1214.77072530        959.32549311        308.68463709         90.25421738         24.46632923          0.14123403 
  571.2000       1214.96656248        959.93710892        308.93816078         90.20942265         24.47205078          0.14071763 
  571.4000       1215.16061967        960.55371054        309.18860119         90.15908393         24.48149128          0.14031207 
  571.6000       1215.35848849        961.19335123        309.44288597         90.10576956         24.49313224          0.14001732 
  571.8000       1215.56522862        961.86927308        309.70592550         90.04675966         24.50718154          0.13982754 
  572.0000       1215.77165785        962.59231831        309.96700743         89.97816630         24.52390185          0.13974104 
  572.2000       1215.99712261        963.35509931        310.23374842         89.90458873         24.54259096          0.13973053 
  572.4000       1216.21952860        964.15898982        310.50599819         89.82310771         24.56281178          0.13978234 
  572.6000       1216.45945259        964.98762341        310.77431280         89.73171451         24.58468061          0.13985965 
  572.8000       1216.70339586        965.85285272        311.04505290         89.63116049         24.60883162          0.14000273 
  573.0000       1216.95395825        966.73853222        311.32377806         89.52315948         24.63532235          0.14019365 
  573.2000       1217.23927230        967.64262477        311.61173939         89.40608046         24.66489786          0.14041969 
  573.4000       1217.56265547        968.57753890        311.89711751         89.27882675         24.69780262          0.14067800 
  573.6000       1217.92575245        969.54319321        312.18733236         89.14627407         24.73113066          0.14101942 
  573.8000       1218.30518810        970.51993958        312.47353985         89.00737645         24.76563667          0.14137156 
  574.0000       1218.68797767        971.53086695        312.76022872         88.86159127         24.80076360          0.14173229 
  574.2000       1219.09283920        972.54702717        313.05098671         88.71089326         24.83713907          0.14216906 
  574.4000       1219.49159368        973.56918792        313.35375287         88.55503945         24.87527610          0.14268022 
  574.6000       1219.88349099        974.58950239        313.65857254         88.39405897         24.91394982          0.14329932 
  574.8000       1220.26678580        975.60282887        313.97249218         88.23081918         24.95374460          0.14402221 
  575.0000       1220.61778732        976.61003172        314.28939628         88.06566088         24.99393947          0.14484890 
  575.2000       1220.94381756        977.64544448        314.61138216         87.89838721         25.03342233          0.14574368 
  575.4000       1221.25028062        978.69041793        314.93516256         87.73362577         25.07199691          0.14669976 
  575.6000       1221.51903162        979.73284144        315.26152774         87.56983657         25.10964076          0.14772644 
  575.8000       1221.78291868        980.78827879        315.59678223         87.40552854         25.14684064          0.14881522 
  576.0000       1222.06419250        981.83719632        315.92748733         87.24271889         25.18143046          0.14989569 
  576.2000       1222.37199952        982.84988720        316.25943080         87.08189385         25.21527756          0.15097980 
  576.4000       1222.70339302        983.81429936        316.59056295         86.92579991         25.24873579          0.15211134 
  576.6000       1223.06772004        984.74442638        316.91578241         86.77341615         25.28051787          0.15328364 
  576.8000       1223.49172517        985.66128884        317.24325000         86.62652332         25.30921751          0.15448601 
  577.0000       1223.97190196        986.53574617        317.56893838         86.48450074         25.33467629          0.15566377 
  577.2000       1224.50875054        987.39327533        317.89487100         86.35041515         25.35630231          0.15684688 
  577.4000       1225.08560856        988.24027338        318.22752700         86.22637751         25.37370286          0.15804677 
  577.6000       1225.70005529        989.08588087        318.56477362         86.10992192         25.38708832          0.15926000 
  577.8000       1226.32936552        989.91685535        318.89768549         85.99990234         25.39743304          0.16051775 
  578.0000       1226.97412340        990.76140615        319.22126925         85.89859080         25.40364567          0.16176768 
  578.2000       1227.61234363        991.62043035        319.54072797         85.80683263         25.40733964          0.16297977 
  578.4000       1228.27353151        992.47916729        319.85195049         85.72521727         25.40840896          0.16419212 
  578.6000       1228.94622507        993.34255147        320.15273864         85.65499894         25.40683020          0.16543000 
  578.8000       1229.61773890        994.19732036        320.45315858         85.59350652         25.40354595          0.16662558 
  579.0000       1230.28919915        995.06675164        320.75289636         85.53806630         25.39807321          0.16774868 
  579.2000       1230.99899743        995.91717661        321.05572073         85.49133256         25.39286373          0.16881442 
  579.4000       1231.73690866        996.75332747        321.35553709         85.45635481         25.38702450          0.16980096 
  579.6000       1232.51243535        997.56037889        321.64235735         85.42897800         25.38121706          0.17073962 
  579.8000       1233.29264211        998.34065078        321.92372341         85.41112823         25.37551704          0.17162602 
  580.0000       1234.07403040        999.08639374        322.20862377         85.40281193         25.36943067          0.17246708 
  580.2000       1234.84815629        999.77970027        322.49465411         85.40426739         25.36477452          0.17322689 
  580.4000       1235.62868213       1000.45277942        322.77801775         85.41196248         25.36132260          0.17389788 
  580.6000       1236.41847215       1001.08229474        323.05751462         85.42816969         25.35970225          0.17446317 
  580.8000       1237.19396749       1001.66663275        323.32829635         85.45066176         25.35949706          0.17486516 
  581.0000       1237.94773968       1002.23191237        323.59293677         85.48141625         25.36115769          0.17509811 
  581.2000       1238.67944630       1002.76100640        323.85335486         85.51715123         25.36473816          0.17514824 
  581.4000       1239.38257014       1003.26358401        324.10342050         85.56224264         25.36930653          0.17504516 
  581.6000       1240.03004939       1003.75692657        324.33621593         85.61500195         25.37372440          0.17487301 
  581.8000       1240.65923237       1004.25332132        324.55918901         85.67186111         25.37876607          0.17460026 
  582.0000       1241.24636534       1004.73970504        324.76506057         85.73603664         25.38466325          0.17420252 
  582.2000       1241.78159478       1005.21767709        324.94884730         85.80560427         25.39144454          0.17373627 
  582.4000       1242.27228122       1005.68774213        325.12144220         85.88086049         25.39899887          0.17319162 
  582.6000       1242.70837410       1006.14569476        325.27540119         85.96082205         25.40721422          0.17259142 
  582.8000       1243.09451904       1006.59289139        325.41832013         86.04408899         25.41589363          0.17193444 
  583.0000       1243.42577317       1007.04404202        325.54442334         86.13256561         25.42538143          0.17127851 
  583.2000       1243.72872949       1007.48781795        325.65043257         86.22595169         25.43534136          0.17055386 
  583.4000       1243.98563596       1007.93117716        325.73847643         86.32274593         25.44664060          0.16980220 
  583.6000       1244.19804332       1008.37257446        325.81110742         86.42640591         25.45902810          0.16902314 
  583.8000       1244.37488856       1008.79972147        325.86169171         86.53122042         25.47239543          0.16820183 
  584.0000       1244.51712618       1009.21677437        325.88403910         86.63611963         25.48707483          0.16732267 
  584.2000       1244.65118913       1009.64006064        325.88046184         86.74265728         25.50438164          0.16641028 
  584.4000       1244.78181756       1010.05687070        325.85443769         86.85052360         25.52430197          0.16551031 
  584.6000       1244.91262259       1010.48814869        325.79981343         86.96340875         25.54612017          0.16460312 
  584.8000       1245.03576961       1010.92550906        325.72537780         87.07851173         25.57230221          0.16366986 
  585.0000       1245.14730973       1011.35970904        325.62848064         87.19605407         25.60208291          0.16275262 
  585.2000       1245.24685771       1011.79350956        325.52411573         87.31597791         25.63522373          0.16180722 
  585.4000       1245.32770043       1012.23894864        325.41099492         87.43683638         25.67413073          0.16085177 
  585.6000       1245.39124880       1012.70054105        325.29633109         87.55656272         25.71692243          0.15992942 
  585.8000       1245.46321269       1013.15299858        325.17755030         87.67377169         25.76350677          0.15904937 
  586.0000       1245.54151032       1013.59905806        325.06363504         87.78774808         25.81458838          0.15819999 
  586.2000       1245.61456750       1014.05594839        324.96020302         87.89528828         25.86996665          0.15734707 
  586.4000       1245.67835943       1014.51699504        324.86260596         87.99538415         25.92688362          0.15648700 
  586.6000       1245.72896807       1014.97463903        324.76596735         88.08749023         25.98699645          0.15559152 
  586.8000       1245.78909371       1015.43002961        324.67443059         88.17542013         26.04951394          0.15464867 
  587.0000       1245.84988108       1015.88555306        324.58340799         88.25936663         26.11465923          0.15370322 
  587.2000       1245.91111371       1016.33432314        324.48865936         88.34225766         26.18141994          0.15276371 
  587.4000       1245.97348070       1016.79100224        324.38808029         88.42892335         26.24844132          0.15180618 
  587.6000       1246.04087160       1017.24033227        324.27077436         88.51584306         26.31533524          0.15082293 
  587.8000       1246.10453668       1017.69166273        324.14722134         88.60560400         26.38220306          0.14983603 
  588.0000       1246.16889092       1018.12684471        324.01724327         88.69492859         26.44874384          0.14882120 
  588.2000       1246.21281841       1018.52435595        323.87446799         88.78344376         26.51383754          0.14781749 
  588.4000       1246.25128057       1018.89719320        323.72033430         88.87273565         26.57867395          0.14686527 
  588.6000       1246.28089631       1019.24533701        323.55922293         88.96557864         26.64227298          0.14597725 
  588.8000       1246.27782655       1019.58103502        323.38296527         89.05562466         26.70183549          0.14517476 
  589.0000       1246.24386904       1019.91239630        323.20489732         89.14074583         26.75777460          0.14442761 
  589.2000       1246.16511488       1020.22269224        323.01457723         89.22461203         26.81007617          0.14376342 
  589.4000       1246.04712908       1020.51427908        322.81192953         89.30504159         26.85686482          0.14319306 
  589.6000       1245.89651374       1020.79068121        322.58357575         89.37717722         26.89795257          0.14270963 
  589.8000       1245.70756333       1021.04854229        322.34614486         89.44448877         26.93271649          0.14233449 
  590.0000       1245.48415469       1021.27543508        322.10161280         89.50493393         26.96199260          0.14209329 
  590.2000       1245.26126804       1021.48896968        321.84469003         89.56220801         26.98465906          0.14198238 
  590.4000       1245.01236205       1021.69730997        321.58162126         89.61747199         27.00053020          0.14198984 
  590.6000       1244.76044457       1021.91199666        321.30572326         89.67240313         27.01110603          0.14212192 
  590.8000       1244.53135287       1022.13208681        321.02545844         89.72908640         27.01534185          0.14234582 
  591.0000       1244.32088178       1022.34556821        320.73431306         89.78836608         27.01462426          0.14266901 
  591.2000       1244.14329716       1022.54945957        320.43649089         89.85201647         27.00917877          0.14307445 
  591.4000       1243.98192680       1022.75377343        320.13039409         89.92137196         26.99968236          0.14353436 
  591.6000       1243.88238837       1022.95459846        319.82711938         89.99461376         26.98597077          0.14404508 
  591.8000       1243.82469769       1023.15451411        319.52675078         90.07136696         26.97053726          0.14457325 
  592.0000       1243.82866240       1023.33642139        319.23307790         90.15440569         26.95375942          0.14516125 
  592.2000       1243.88030833       1023.50210287        318.94826621         90.24231918         26.93720415          0.14583416 
  592.4000       1243.97489417       1023.63346096        318.67207309         90.33707550         26.92099503          0.14657560 
  592.6000       1244.12115609       1023.75562985        318.40903838         90.43785363         26.90582627          0.14737255 
  592.8000       1244.29095574       1023.90540589        318.16235817         90.54681152         26.89192467          0.14822706 
  593.0000       1244.47845319       1024.07037013        317.93876052         90.66084878         26.88049474          0.14915829 
  593.2000       1244.68274718       1024.23074538        317.73183832         90.77443883         26.86989815          0.15015805 
  593.4000       1244.87712929       1024.39962528        317.53912901         90.88655152         26.86048233          0.15120530 
  593.6000       1245.06201769       1024.56333186        317.35987510         90.99954652         26.85129441          0.15229976 
  593.8000       1245.24456957       1024.72736376        317.19583359         91.11327000         26.84290468          0.15341689 
  594.0000       1245.43678034       1024.88186460        317.04672896         91.22545475         26.83466596          0.15454636 
  594.2000       1245.68254220       1025.01772526        316.90645607         91.33643524         26.82732858          0.15572114 
  594.4000       1245.96685828       1025.14713649        316.77337578         91.44717498         26.81923507          0.15692540 
  594.6000       1246.31044655       1025.24388548        316.64160803         91.55739040         26.80994648          0.15813701 
  594.8000       1246.71041052       1025.32497435        316.52567056         91.66316838         26.80105608          0.15940307 
  595.0000       1247.16661743       1025.39290625        316.42836412         91.76849503         26.79194382          0.16072475 
  595.2000       1247.66896053       1025.43323707        316.33937287         91.86994044         26.78153289          0.16207132 
  595.4000       1248.19367019       1025.45638598        316.25763808         91.96898667         26.77057075          0.16344640 
  595.6000       1248.75765679       1025.48285774        316.18643106         92.06591345         26.76014965          0.16483579 
  595.8000       1249.37940489       1025.51693026        316.12705391         92.16032914         26.75108738          0.16619843 
  596.0000       1250.02855655       1025.54844521        316.07905760         92.25411285         26.74184505          0.16751382 
  596.2000       1250.70150049       1025.57990589        316.03820445         92.34519482         26.73339292          0.16880092 
  596.4000       1251.39931168       1025.61300719        316.01081931         92.43656055         26.72477632          0.17006594 
  596.6000       1252.10854344       1025.64812444        315.99386558         92.53093299         26.71618277          0.17127845 
  596.8000       1252.84872085       1025.69341408        315.97856393         92.62542493         26.70914730          0.17240506 
  597.0000       1253.62030130       1025.76433773        315.97327856         92.72180838         26.70307069          0.17346759 
  597.2000       1254.42765267       1025.87442780        315.98347274         92.81919847         26.69935326          0.17451720 
  597.4000       1255.25593444       1026.00847450        316.00210752         92.91746883         26.69714643          0.17551914 
  597.6000       1256.10606486       1026.18525367        316.02470628         93.01848142         26.69678631          0.17644288 
  597.8000       1256.96381116       1026.41644927        316.05214045         93.11987332         26.69790994          0.17729807 
  598.0000       1257.81653214       1026.70399952        316.08688072         93.22417177         26.69918877          0.17812590 
  598.2000       1258.68434411       1027.03443558        316.10497347         93.32694326         26.70024140          0.17889285 
  598.4000       1259.54929779       1027.39443766        316.11885116         93.43068327         26.70179012          0.17955108 
  598.6000       1260.43095574       1027.77878212        316.12355885         93.53873276         26.70049484          0.18008637 
  598.8000       1261.30674948       1028.18043591        316.13258627         93.64761060         26.69720988          0.18051300 
  599.0000       1262.17579700       1028.60420602        316.14098443         93.75463106         26.69443023          0.18078849 
  599.2000       1263.04550335       1029.03575805        316.15001317         93.86068253         26.68869791          0.18094074 
  599.4000       1263.92322771       1029.48512054        316.14503639         93.96697777         26.68141859          0.18099135 
  599.6000       1264.81012431       1029.93615115        316.13527661         94.06979700         26.67305816          0.18091606 
  599.8000       1265.71735245       1030.37799626        316.12679509         94.17346981         26.66337236          0.18076712 
  600.0000       1266.66158067       1030.80770510        316.11876013         94.27651041         26.65370707          0.18052633 
  600.2000       1267.64125343       1031.24239899        316.11318887         94.37806940         26.64458309          0.18022737 
  600.4000       1268.65040790       1031.66038401        316.11600845         94.48006586         26.63534471          0.17986514 
  600.6000       1269.65389394       1032.07272873        316.12668162         94.58459867         26.62642523          0.17942121 
  600.8000       1270.65173776       1032.48413029        316.15018318         94.69159772         26.61822918          0.17895856 
  601.0000       1271.66644166       1032.89356332        316.18167666         94.79888250         26.61130145          0.17844450 
  601.2000       1272.64436364       1033.31001502        316.23012557         94.90921460         26.60353823          0.17785292 
  601.4000       1273.61613082       1033.74684117        316.29842185         95.02125950         26.59486543          0.17720959 
  601.6000       1274.56417328       1034.18229995        316.37687181         95.13978121         26.58584409          0.17648499 
  601.8000       1275.48852858       1034.61762292        316.46027345         95.26150723         26.57652672          0.17566550 
  602.0000       1276.39315652       1035.07478849        316.55104792         95.38550504         26.56793499          0.17479696 
  602.2000       1277.27547502       1035.52581474        316.64377811         95.50875281         26.55768992          0.17392632 
  602.4000       1278.13475065       1035.95654637        316.73245490         95.63580448         26.54464081          0.17303740 
  602.6000       1278.94726502       1036.37887872        316.81186648         95.77035123         26.53020432          0.17215283 
  602.8000       1279.72269522       1036.81412769        316.88143145         95.90474271         26.51465079          0.17127643 
  603.0000       1280.47502355       1037.22802601        316.95406734         96.03786097         26.49700881          0.17042290 
  603.2000       1281.20421107       1037.62104657        317.01838714         96.17120600         26.47912817          0.16954629 
  603.4000       1281.90986716       1037.98473307        317.07791059         96.30369479         26.46089214          0.16861135 
  603.6000       1282.59406315       1038.32649585        317.13719804         96.43693836         26.44391923          0.16766624 
  603.8000       1283.22370953       1038.65420978        317.19671224         96.56842823         26.42716156          0.16668723 
  604.0000       1283.83594986       1038.96443386        317.25202153         96.69376332         26.41140172          0.16568076 
  604.2000       1284.44269955       1039.24928041        317.31731550         96.81411057         26.39626585          0.16466257 
  604.4000       1285.02095894       1039.52352949        317.39548668         96.92976071         26.38217462          0.16364482 
  604.6000       1285.58653288       1039.77746221        317.48707056         97.03833759         26.36919769          0.16265339 
  604.8000       1286.15452819       1040.00198028        317.59129452         97.14223130         26.35785932          0.16167964 
  605.0000       1286.72071510       1040.21066302        317.70790079         97.24264594         26.34850720          0.16071351 
  605.2000       1287.29733388       1040.40271977        317.82842965         97.34176860         26.33915813          0.15977989 
  605.4000       1287.87675989       1040.57016981        317.95035188         97.43695236         26.33203922          0.15886296 
  605.6000       1288.45492210       1040.70745681        318.08115917         97.53005516         26.32628888          0.15798433 
  605.8000       1289.04779519       1040.83369235        318.22931278         97.62234657         26.32282686          0.15714081 
  606.0000       1289.64050032       1040.93462688        318.39159956         97.71526990         26.32327442          0.15634968 
  606.2000       1290.23047258       1041.01036318        318.55805899         97.80708888         26.32695695          0.15562606 
  606.4000       1290.81623686       1041.08482830        318.73622854         97.90145614         26.33370935          0.15494974 
  606.6000       1291.40807816       1041.18186412        318.91801601         98.00129938         26.34345006          0.15430609 
  606.8000       1292.00025044       1041.24688017        319.11947636         98.10678781         26.35701089          0.15368187 
  607.0000       1292.57503186       1041.29499296        319.33234472         98.21810942         26.37637863          0.15311112 
  607.2000       1293.13123877       1041.33029333        319.55587507         98.33286693         26.39906733          0.15257261 
  607.4000       1293.70316554       1041.36752103        319.79075040         98.44941216         26.42622402          0.15208524 
  607.6000       1294.30054097       1041.40801658        320.03726006         98.56996618         26.45863571          0.15167213 
  607.8000       1294.91775691       1041.43607942        320.28871011         98.69089009         26.49382994          0.15138021 
  608.0000       1295.54950971       1041.46957635        320.52966853         98.81462558         26.53080249          0.15119942 
  608.2000       1296.19269045       1041.50245724        320.76450555         98.93630353         26.56996978          0.15110370 
  608.4000       1296.85976090       1041.52097674        321.00159608         99.05198290         26.60991325          0.15111930 
  608.6000       1297.56389464       1041.52699018        321.24111446         99.16065372         26.65181973          0.15125957 
  608.8000       1298.32006643       1041.53038031        321.46807426         99.25944214         26.69410742          0.15150897 
  609.0000       1299.12855235       1041.52649637        321.69522916         99.34754578         26.73800057          0.15185601 
  609.2000       1299.97956592       1041.51331744        321.92421113         99.42522686         26.78361059          0.15225145 
  609.4000       1300.89317555       1041.44262701        322.15680013         99.49667968         26.82837395          0.15268833 
  609.6000       1301.87380129       1041.32927970        322.38787517         99.56406245         26.87300969          0.15319830 
  609.8000       1302.89180959       1041.18678570        322.62630648         99.62600030         26.91778062          0.15381712 
  610.0000       1303.96124152       1040.99903961        322.87364922         99.68425957         26.96285438          0.15454550 
  610.2000       1305.07680851       1040.76971605        323.13527808         99.74337256         27.00512440          0.15532667 
  610.4000       1306.20279806       1040.50966653        323.39603740         99.79937816         27.04576588          0.15615220 
  610.6000       1307.33214444       1040.21916806        323.66172341         99.85349969         27.08414807          0.15698920 
  610.8000       1308.47500967       1039.93549184        323.93344920         99.90832386         27.12037984          0.15789777 
  611.0000       1309.58757293       1039.65107460        324.20966622         99.96449727         27.15394521          0.15885811 
