    time (ps)       MSD(A2) @ 150K      MSD(A2) @ 200K      MSD(A2) @ 250K      MSD(A2) @ 300K      MSD(A2) @ 400K      MSD(A2) @ 500K        
  554.4000     246851.12007853     146019.79689742     134853.96912693      84280.30542686      55869.78273750      30448.63325794 
  554.6000     246977.98296654     146093.54209029     134930.55376191      84333.72159988      55892.30217785      30463.57724087 
  554.8000     247104.21994418     146168.45304256     135006.33047832      84387.18914253      55914.85211175      30478.58954372 
  555.0000     247230.76344931     146244.19299650     135081.44928523      84440.22236265      55937.62404358      30493.55308534 
  555.2000     247357.79750631     146320.22599530     135156.81791772      84493.17494514      55960.36245773      30508.36570951 
  555.4000     247484.33883507     146396.38690516     135233.03506632      84545.86726741      55983.31392602      30523.24722967 
  555.6000     247610.49973558     146472.11583485     135309.53153019      84598.73112128      56006.30695125      30538.31213417 
  555.8000     247736.15819981     146548.42700385     135385.36600038      84651.68897860      56028.97158932      30553.48563631 
  556.0000     247861.13397724     146625.29585904     135461.24718077      84703.98428378      56051.15001036      30568.88316783 
  556.2000     247985.84245252     146702.43279748     135536.35497925      84756.03906635      56073.40758145      30584.98313317 
  556.4000     248109.64537787     146780.81732933     135611.32816396      84808.08107507      56095.92336278      30601.39974047 
  556.6000     248232.95509276     146859.84410451     135686.60467384      84859.38565337      56118.53243112      30618.33744530 
  556.8000     248356.70089431     146939.79073604     135761.72375306      84909.88715788      56141.03571275      30635.46347597 
  557.0000     248479.40866829     147019.79404849     135836.40436750      84959.92853340      56163.11504777      30652.69293419 
  557.2000     248600.60225403     147099.13827296     135910.35665887      85009.98282422      56184.87996297      30669.92568742 
  557.4000     248722.42025126     147178.27673014     135983.34698306      85060.18015378      56206.81322411      30687.38752483 
  557.6000     248844.22976766     147257.25123393     136055.59562034      85110.07293763      56228.74068571      30704.91149156 
  557.8000     248964.91586755     147335.95081796     136127.04939742      85159.53595602      56250.59699429      30722.59904373 
  558.0000     249083.50635309     147413.90243170     136197.82783138      85208.84397084      56272.78225184      30740.18315305 
  558.2000     249200.13893579     147492.43800590     136268.88749627      85257.87302369      56294.96505392      30757.72405896 
  558.4000     249316.14901206     147570.69466168     136340.39455993      85307.21051660      56317.22569580      30775.12399464 
  558.6000     249432.06788600     147648.25361846     136412.08232133      85356.78429254      56339.70588288      30792.52621385 
  558.8000     249547.54528437     147726.02440749     136484.26850122      85405.94994188      56362.06119577      30809.53949212 
  559.0000     249664.13841130     147803.22432698     136557.30376416      85454.67306064      56384.57069040      30826.17552766 
  559.2000     249781.43187178     147881.06850699     136630.16987046      85502.88350794      56407.41679035      30842.74518118 
  559.4000     249900.09505224     147959.51844055     136703.02558758      85551.02680670      56430.59933680      30859.29297516 
  559.6000     250018.38813896     148039.18872460     136775.85792680      85598.79767063      56453.77558273      30875.78619897 
  559.8000     250138.56949613     148117.88970289     136848.18179242      85646.30596593      56477.22970287      30892.32135435 
  560.0000     250260.19746776     148196.19741135     136921.34558632      85693.61307897      56500.83960266      30908.91874059 
  560.2000     250382.25218687     148274.22891773     136994.79155872      85740.34886069      56524.30173308      30925.77025388 
  560.4000     250506.04224417     148351.90690398     137067.85836432      85786.94514693      56547.70959932      30942.81067339 
  560.6000     250629.95949489     148429.16755232     137141.24857150      85833.74518678      56571.09038178      30959.70585225 
  560.8000     250755.59072208     148506.98272670     137214.73273927      85880.26379599      56595.25590386      30976.68569368 
  561.0000     250883.41663872     148584.60850921     137288.28017616      85926.74595567      56619.65815947      30993.90517557 
  561.2000     251012.73997523     148661.09614546     137361.62641944      85973.79134262      56644.52354170      31011.32346357 
  561.4000     251142.75889070     148737.38949488     137435.37344763      86020.96303877      56669.67960504      31028.80225623 
  561.6000     251271.71276721     148814.11428799     137509.89329303      86068.70266191      56694.97302222      31046.36957464 
  561.8000     251400.52494934     148891.40310307     137585.14504181      86116.72946041      56720.18425165      31063.94630164 
  562.0000     251529.45771587     148969.74683236     137660.94536713      86164.97929717      56745.19840604      31081.65031534 
  562.2000     251657.76766690     149048.26723083     137737.10583266      86213.26233925      56769.96705829      31099.44757802 
  562.4000     251786.74712488     149126.80584394     137812.96754511      86261.25625207      56794.58848155      31117.49002700 
  562.6000     251914.79278586     149204.79414494     137889.22089475      86309.38959897      56818.93029458      31135.72824513 
  562.8000     252042.91088789     149282.48209951     137964.77890096      86357.44102445      56843.11839485      31154.03446699 
  563.0000     252171.65312936     149361.27003282     138039.90873086      86405.74964719      56866.64987423      31172.81231321 
  563.2000     252300.11602645     149440.59907127     138115.11360947      86454.13679111      56890.16330498      31191.58936781 
  563.4000     252428.74994076     149519.49237760     138189.77391452      86502.08034225      56913.58168916      31210.32643928 
  563.6000     252556.79740877     149598.15420285     138264.52316982      86549.93600412      56936.93674108      31228.90795842 
  563.8000     252683.67195407     149676.88138179     138339.06773353      86597.58882598      56960.15303012      31247.77140555 
  564.0000     252809.34745303     149756.32132481     138413.59512583      86645.68121792      56983.31375761      31267.01827513 
  564.2000     252936.15032697     149836.72389642     138488.10081900      86693.27182420      57006.22457545      31286.50836074 
  564.4000     253062.57713303     149916.85243760     138563.42362279      86740.72404879      57028.86134746      31306.31413466 
  564.6000     253188.30290996     149997.35054769     138638.42894268      86787.89907446      57051.48448608      31326.31314900 
  564.8000     253312.09259848     150078.13585806     138713.55212757      86835.03094632      57074.18610745      31346.18528205 
  565.0000     253435.51700150     150158.97108652     138789.24678856      86882.02006053      57097.13753567      31366.04050465 
  565.2000     253560.49515570     150239.39103532     138864.45652163      86928.94160787      57120.59817443      31385.58003113 
  565.4000     253684.62500997     150320.75276047     138939.32577371      86976.54762713      57143.56394396      31404.79352834 
  565.6000     253808.87642282     150402.40281500     139013.84296456      87024.73576520      57166.45898578      31423.40919404 
  565.8000     253932.48431050     150484.75346614     139087.91085271      87073.22682466      57189.59814022      31441.51747474 
  566.0000     254056.57008715     150568.39284171     139162.03248566      87120.94218972      57212.25879453      31459.18273117 
  566.2000     254181.13499892     150651.81592532     139236.10472540      87168.49094743      57234.91234195      31476.72121810 
  566.4000     254304.47064711     150735.14608773     139309.97401108      87216.07704507      57257.42048520      31494.14279383 
  566.6000     254428.65038738     150819.55130556     139383.74455424      87263.66174844      57280.09841893      31511.29805104 
  566.8000     254554.31750551     150903.75031965     139458.63237059      87310.95443731      57303.21431201      31528.41373204 
  567.0000     254678.99633883     150987.85057566     139534.27138933      87358.02076943      57326.35580956      31545.28896994 
  567.2000     254803.88755443     151071.12668982     139609.82550417      87405.03670647      57349.42434587      31562.18688474 
  567.4000     254929.54309266     151153.96361106     139686.34908651      87452.55468421      57372.86407878      31579.52172489 
  567.6000     255054.20285825     151236.48433608     139763.52571211      87500.29795400      57396.55744805      31596.97718074 
  567.8000     255179.51403450     151317.72194816     139840.63624765      87548.20217407      57420.83267231      31614.38302775 
  568.0000     255304.31769697     151397.87406594     139917.30364130      87596.14233669      57445.69450352      31631.51533884 
  568.2000     255430.10247484     151478.22519199     139994.08901234      87644.81376830      57471.06001318      31648.51064040 
  568.4000     255556.69030538     151557.90898258     140070.21082503      87693.90920746      57496.55028246      31665.86938682 
  568.6000     255682.51319420     151637.55226424     140146.43014165      87743.16791688      57522.08875764      31683.62154128 
  568.8000     255807.67015846     151717.56462805     140223.06572735      87792.55268229      57547.74975456      31701.74012048 
  569.0000     255932.05003243     151796.62323606     140299.43081234      87841.75930102      57573.98040008      31719.79249776 
  569.2000     256056.58262197     151875.73391854     140375.35265516      87891.18972282      57600.42201696      31737.86332612 
  569.4000     256181.23767806     151955.53422260     140452.12045164      87940.58693971      57626.85653049      31755.88285557 
  569.6000     256305.60117495     152034.39750591     140529.65756700      87989.71405050      57653.00618588      31774.08089920 
  569.8000     256430.12615438     152112.62592783     140608.60265458      88039.19463447      57679.01174934      31792.30550363 
  570.0000     256553.42471973     152190.53707240     140687.88255517      88088.43419275      57704.52029237      31810.69394345 
  570.2000     256676.53053711     152268.55798507     140767.39705908      88137.62175642      57729.76120564      31829.14355074 
  570.4000     256797.87899231     152346.00507101     140847.19381742      88187.31084753      57754.86408334      31847.92329743 
  570.6000     256918.90960987     152423.34100060     140926.80693861      88237.17734612      57779.57406565      31866.80040911 
  570.8000     257040.11739483     152501.07307754     141006.14234253      88286.72915806      57803.94071952      31885.86261505 
  571.0000     257161.52507527     152579.19800196     141084.54754755      88336.03034281      57827.83811597      31904.87176423 
  571.2000     257283.27473265     152657.48206785     141163.51655946      88385.00134368      57851.18331989      31923.77810184 
  571.4000     257405.32994891     152735.17054993     141242.66570025      88434.75943287      57873.96233089      31942.72325181 
  571.6000     257528.03168861     152812.13796240     141321.53134580      88484.52443318      57896.68490099      31961.48159126 
  571.8000     257649.27365847     152890.00648822     141400.95143150      88534.46628261      57918.95670475      31980.14151787 
  572.0000     257770.36790172     152968.06040157     141480.79214394      88584.41501980      57941.30541355      31998.84597720 
  572.2000     257891.31840115     153046.04811028     141560.68821086      88633.94987867      57963.39923611      32017.81495038 
  572.4000     258012.21429027     153124.74766895     141640.73884139      88683.30526977      57985.40708874      32036.57781149 
  572.6000     258134.10801908     153204.25871886     141720.32659159      88732.54974696      58007.30829382      32055.55039942 
  572.8000     258255.55220628     153284.75935511     141800.34065147      88781.67852776      58029.42700198      32074.53518099 
  573.0000     258376.14962041     153366.19451287     141881.23977759      88830.51005457      58051.77826135      32093.43270384 
  573.2000     258496.35906431     153447.99289022     141961.45793218      88879.78439978      58074.45245720      32112.39430567 
  573.4000     258617.61541803     153530.31563263     142041.66983407      88929.02514619      58097.77711013      32131.18620319 
  573.6000     258739.26688752     153611.08272563     142122.27808837      88978.04671524      58121.42354613      32149.78664552 
  573.8000     258861.24096959     153691.06947899     142202.81253882      89027.15406086      58144.89574647      32168.27903884 
  574.0000     258983.69208488     153770.73858990     142282.41373769      89076.86192395      58168.05226143      32186.62469648 
  574.2000     259106.47900818     153850.88740072     142361.12272971      89126.82026352      58191.29551188      32204.67323360 
  574.4000     259230.57791505     153931.17970550     142438.78235636      89176.63960952      58214.72924852      32222.66073068 
  574.6000     259354.74132104     154011.20045856     142515.93522885      89225.46758074      58238.17204736      32240.54117152 
  574.8000     259477.64356102     154091.65413011     142593.63996264      89274.57659784      58261.59114315      32258.12244975 
  575.0000     259599.27583452     154172.08095023     142670.62802446      89324.48319718      58284.86464750      32275.48688757 
  575.2000     259719.71642259     154252.40759033     142747.39264810      89373.92270686      58308.46773914      32292.62325998 
  575.4000     259841.81039328     154331.70811796     142824.12396253      89423.03624768      58332.53376781      32309.59119287 
  575.6000     259964.80233674     154410.84223291     142900.88461517      89471.44331513      58356.93331929      32326.71732910 
  575.8000     260087.07672843     154489.75269560     142977.95222418      89519.16302480      58381.62772675      32343.97964969 
  576.0000     260209.30703771     154569.09194070     143054.43587867      89567.14021364      58406.65458804      32361.47863910 
  576.2000     260332.51258671     154649.13767748     143129.90761679      89614.38991859      58431.49120964      32379.10830418 
  576.4000     260455.04799764     154729.43587090     143204.68905058      89661.50976553      58456.12401429      32396.89846324 
  576.6000     260577.77030539     154809.46783338     143279.22759286      89708.98909123      58480.90623985      32414.95598782 
  576.8000     260699.76017752     154890.75528691     143353.21158965      89756.35990928      58505.93547428      32433.20432588 
  577.0000     260821.80233967     154973.51101389     143426.28662483      89803.21372873      58531.14776191      32451.79690105 
  577.2000     260945.58791948     155056.52754183     143500.30493513      89849.94639662      58555.93148462      32470.52684236 
  577.4000     261069.94824563     155139.11388889     143574.83327520      89896.71393604      58580.76574910      32489.49844132 
  577.6000     261195.50874951     155221.66677965     143648.19327321      89943.33383437      58605.49135493      32508.63430017 
  577.8000     261321.48475987     155305.10827442     143720.91367504      89990.37531286      58630.31225029      32527.66612730 
  578.0000     261447.31896459     155389.19835315     143793.66788463      90037.23140411      58654.86962498      32546.59673062 
  578.2000     261573.63239755     155472.53594574     143867.42364973      90084.18598208      58679.90669464      32565.58701251 
  578.4000     261700.03309313     155556.24611849     143942.48213703      90131.62890723      58705.01383880      32584.23027147 
  578.6000     261827.18008168     155639.81687052     144018.77872613      90179.11182893      58729.46785411      32602.59948400 
  578.8000     261955.21007893     155723.73354489     144095.52645416      90226.66837509      58753.50012225      32620.90825913 
  579.0000     262082.96406590     155808.49254578     144171.87617554      90274.41854555      58777.37914859      32639.00220243 
  579.2000     262211.61078624     155893.87105249     144248.05869749      90321.88733048      58801.51588963      32656.93753391 
  579.4000     262341.18353563     155980.44753014     144322.81536116      90369.44533740      58825.43330810      32674.62055400 
  579.6000     262471.78883829     156067.42074056     144396.83947220      90417.37345697      58849.15772892      32692.14582834 
  579.8000     262601.86523850     156154.22232287     144470.48343859      90465.30464353      58872.56614671      32709.79103194 
  580.0000     262732.29872879     156239.85673830     144543.15803783      90513.26969801      58895.94745771      32727.59949894 
  580.2000     262863.05637300     156324.20011211     144615.49224232      90561.15461310      58919.47067742      32745.58386671 
  580.4000     262992.98108586     156408.62823540     144688.20525072      90609.12165640      58942.78620132      32763.89566292 
  580.6000     263122.71926448     156494.79160594     144760.83481403      90657.33176937      58966.15346871      32782.40607935 
  580.8000     263251.79757421     156582.20491044     144833.64815665      90705.35767640      58989.42920003      32800.87089280 
  581.0000     263379.84753995     156669.03991110     144906.92110176      90754.01851931      59012.40576461      32819.37076457 
  581.2000     263509.18868638     156754.06836654     144980.94080794      90802.69384784      59035.28395735      32838.05381300 
  581.4000     263639.42792415     156839.32371059     145055.91783171      90851.53587566      59058.41737309      32856.82765696 
  581.6000     263768.69174054     156925.01830950     145131.11048070      90900.89011330      59081.55291446      32875.77179226 
  581.8000     263896.86726887     157010.43653703     145206.57321052      90950.01575705      59105.04962528      32894.70060731 
  582.0000     264024.54265453     157096.50404923     145281.54347316      90998.88192587      59128.84544794      32913.50261312 
  582.2000     264153.92956223     157183.02341062     145355.72366439      91047.79008922      59152.79843059      32932.35800474 
  582.4000     264283.68914030     157269.51078951     145429.50093210      91096.52680770      59176.81830439      32951.16094184 
  582.6000     264415.11979924     157355.81838380     145503.84972065      91144.29009612      59200.67890681      32970.08066472 
  582.8000     264547.28156828     157441.40469182     145577.87879367      91191.94914366      59224.31333515      32988.99233342 
  583.0000     264678.36667063     157527.04507229     145651.74762360      91238.62258975      59247.71675263      33008.50945021 
  583.2000     264808.71591413     157612.54566857     145725.67913024      91284.78233672      59271.02106850      33028.21828874 
  583.4000     264939.03675116     157697.67515023     145799.94048558      91331.34379714      59294.21040129      33048.09971541 
  583.6000     265067.89373380     157782.41658842     145873.73545105      91378.45497324      59317.59728823      33067.90288801 
  583.8000     265196.47789420     157867.52532460     145947.19768092      91425.67581214      59340.89122209      33087.56850273 
  584.0000     265325.97900860     157952.37100558     146020.88808643      91473.02549325      59364.23309439      33107.02454905 
  584.2000     265456.55802137     158036.93281847     146094.50064276      91520.31784177      59387.72632737      33126.59140734 
  584.4000     265588.55455977     158121.98649432     146168.25811914      91568.06063366      59411.70663428      33146.56961829 
  584.6000     265719.95934670     158206.97863650     146241.58009362      91616.40446269      59436.37146568      33166.82997828 
  584.8000     265851.20232246     158291.95130297     146315.00130730      91665.32457224      59461.33712305      33187.16374440 
  585.0000     265981.02491411     158375.79988075     146388.97602127      91714.33696483      59486.63940405      33207.65607461 
  585.2000     266111.44291084     158459.55201714     146462.33196423      91763.11352676      59512.58399241      33228.26730649 
  585.4000     266242.89510524     158543.67873765     146535.15636642      91811.76037760      59539.24554268      33248.76968911 
  585.6000     266375.30343249     158628.45854633     146608.94760308      91860.76089938      59566.89410074      33269.50870466 
  585.8000     266506.24354905     158713.45743415     146682.50528204      91909.52359697      59594.63007275      33290.44510480 
  586.0000     266636.24383577     158797.67587226     146756.06324267      91958.66347851      59623.10077819      33311.43056256 
  586.2000     266765.37936940     158881.41537502     146828.97739395      92008.48832718      59651.95804179      33332.30670743 
  586.4000     266893.75182591     158965.10890972     146901.78830380      92058.40915438      59681.07155140      33353.13690153 
  586.6000     267022.48808135     159048.35532661     146974.29770703      92108.60695171      59710.35312815      33374.09851351 
  586.8000     267150.62430168     159132.83866626     147046.78160551      92158.80217944      59739.26632432      33395.01927889 
  587.0000     267276.80721885     159218.41174201     147119.78401981      92208.86473057      59768.04643006      33416.00615760 
  587.2000     267402.96268300     159304.33334115     147193.24169404      92258.28602269      59796.41408139      33437.02782112 
  587.4000     267530.63423375     159391.38655770     147266.68846433      92307.51416839      59824.29908715      33457.94679391 
  587.6000     267658.30216884     159478.80880566     147341.15095909      92356.97900649      59852.62386057      33478.86457583 
  587.8000     267784.72199434     159566.27952125     147415.63613648      92406.83243899      59881.28465575      33499.60678235 
  588.0000     267910.25506622     159652.77578787     147490.49864844      92456.31956927      59910.08026129      33520.14302918 
  588.2000     268036.22996779     159739.21935405     147565.13725125      92505.52072907      59939.43364093      33540.34194568 
  588.4000     268163.03090936     159826.71479982     147639.30750566      92554.53429848      59969.24648925      33560.27323759 
  588.6000     268289.55648682     159914.63094605     147712.56056570      92603.50011152      59998.92944339      33580.09211830 
  588.8000     268416.12486043     160001.79794517     147785.35454765      92651.77362634      60028.26508964      33599.88572639 
  589.0000     268543.27288437     160088.79496383     147858.03118023      92699.74240032      60057.74165444      33619.83158549 
  589.2000     268670.67655741     160175.98734737     147931.52767736      92747.50190878      60087.58724922      33639.77318427 
  589.4000     268799.29202448     160262.61528069     148006.11984876      92795.34967837      60117.66401210      33659.69445938 
  589.6000     268927.84740737     160350.43140281     148080.95398614      92843.09976767      60147.56243055      33679.47272791 
  589.8000     269057.12289381     160438.69238097     148156.40079067      92890.57041671      60176.90337871      33699.15927637 
  590.0000     269188.40462135     160525.21610762     148231.58075877      92938.60722252      60206.20243435      33718.72794706 
  590.2000     269318.55792212     160611.53845275     148306.85733297      92985.88874375      60235.34690536      33737.96973608 
  590.4000     269448.58494337     160696.74876530     148382.98665840      93033.07403837      60264.71907139      33757.22395207 
  590.6000     269578.22345776     160782.07599085     148459.83811942      93080.52674749      60293.72945018      33776.29961246 
  590.8000     269707.07271761     160867.83272941     148536.45273699      93127.67106368      60323.13111131      33795.52658474 
  591.0000     269835.51434604     160952.39007266     148613.73468004      93174.58436705      60352.55644796      33814.77061716 
  591.2000     269964.15245072     161036.11404200     148690.94508371      93221.59620796      60382.29043731      33833.89976198 
  591.4000     270091.46694522     161118.93715851     148767.60426314      93269.08188663      60412.67094188      33853.23997403 
  591.6000     270218.18576154     161200.22045457     148843.73715152      93317.08682210      60443.19245625      33872.75756702 
  591.8000     270344.33229820     161281.06968801     148919.72579996      93365.60860671      60473.74043757      33892.18900791 
  592.0000     270471.54797617     161361.70064659     148995.72405178      93414.79929176      60504.18976235      33911.80766158 
  592.2000     270599.75731126     161442.74307570     149071.66452629      93464.47443715      60533.93948387      33931.61491224 
  592.4000     270727.99029161     161523.60014420     149147.40532348      93513.89210909      60563.50476461      33951.56543341 
  592.6000     270855.62125320     161603.92882513     149223.21380764      93562.97756831      60592.89699642      33971.50141033 
  592.8000     270982.20135495     161684.49516059     149298.57805371      93611.93737063      60621.78704113      33991.66446097 
  593.0000     271107.27979989     161765.70595410     149373.16524206      93660.83384507      60650.71858128      34011.86594903 
  593.2000     271232.47477002     161847.99334692     149447.35427065      93710.52805180      60679.19778152      34032.37249499 
  593.4000     271357.33953408     161930.87779067     149521.64693103      93760.65678652      60707.75156143      34052.94299004 
  593.6000     271480.00982271     162014.11444956     149595.79364833      93810.68402467      60736.41045177      34074.11053522 
  593.8000     271602.41821361     162097.61643741     149669.81153375      93860.91538430      60764.85463520      34095.59811111 
  594.0000     271725.30705544     162180.95234095     149743.90425487      93910.72589698      60793.31115523      34117.39738713 
  594.2000     271849.03512066     162264.48071033     149817.40438132      93959.82031057      60821.59797730      34139.30985560 
  594.4000     271973.91343781     162349.00901412     149889.73104505      94008.55947857      60849.88855115      34161.27827908 
  594.6000     272099.23141518     162434.37239034     149961.03912648      94056.14831089      60878.41291382      34183.08953583 
  594.8000     272224.88982839     162520.65979455     150032.07902573      94103.53100273      60907.39882354      34204.65518785 
  595.0000     272349.03324473     162606.88184258     150102.48655036      94150.78252904      60936.54020359      34225.91978945 
  595.2000     272472.03460982     162693.41793925     150173.33338468      94197.91571566      60965.76467257      34247.06676701 
  595.4000     272595.21155125     162781.41827539     150244.52339935      94244.69066445      60994.43708637      34268.49206429 
  595.6000     272720.67280664     162869.90210729     150315.90636448      94290.88569480      61023.05562704      34289.99541757 
  595.8000     272848.22044948     162958.24937544     150387.44388243      94336.48220401      61051.91028238      34311.22720161 
  596.0000     272974.83786559     163045.31752335     150459.54702886      94382.50812248      61080.61107332      34332.69804072 
  596.2000     273102.38438054     163131.13567084     150531.94136322      94428.53349011      61109.47610697      34354.00568755 
  596.4000     273230.03226780     163217.50184908     150604.20113381      94474.06917056      61138.37309893      34375.02741511 
  596.6000     273358.38015837     163303.17049900     150676.79586759      94519.09486188      61167.17335783      34395.81615280 
  596.8000     273486.87777268     163389.35548287     150749.09835525      94563.64616766      61195.94369687      34416.47407324 
  597.0000     273615.76472649     163476.21872323     150820.39556177      94608.31358835      61224.88272783      34436.85315790 
  597.2000     273747.37934541     163563.90530893     150891.79517504      94652.71984794      61254.01173226      34457.12086734 
  597.4000     273878.96239898     163652.29921826     150963.65412975      94697.22332100      61283.34354320      34477.41324782 
  597.6000     274010.21947551     163739.76040874     151034.72684256      94741.93207833      61312.57935050      34497.95450506 
  597.8000     274141.03130589     163827.20582985     151104.03138724      94786.43836898      61341.95372801      34518.33464936 
  598.0000     274269.93503900     163914.84644587     151173.45816042      94830.12377270      61371.57751127      34538.74070640 
  598.2000     274398.82109150     164002.96482608     151243.61092977      94873.78161263      61401.16336236      34559.12890411 
  598.4000     274530.36900698     164090.63722392     151313.06052130      94917.55029224      61430.61920835      34579.70302417 
  598.6000     274661.92004476     164178.15903747     151381.62606416      94961.63470686      61459.54179828      34600.38626581 
  598.8000     274793.68727118     164266.81214061     151450.39688255      95006.35139345      61488.41237263      34621.19422818 
  599.0000     274926.13365072     164357.31240762     151519.05147701      95051.59654075      61517.68657395      34641.99472569 
  599.2000     275058.27674517     164447.78642611     151587.70348315      95096.86812800      61546.34336672      34662.43358139 
  599.4000     275189.19990594     164537.97611939     151656.81237354      95142.18301760      61574.72202201      34682.87152202 
  599.6000     275319.88209580     164627.94667254     151726.65906123      95187.73094567      61602.84577849      34703.04028395 
  599.8000     275450.73723832     164717.70687953     151796.75561460      95233.59178757      61631.06323428      34723.01745168 
  600.0000     275583.51775123     164806.49805444     151865.75371359      95279.79911115      61659.45399383      34742.95480336 
  600.2000     275716.60203317     164894.71334747     151934.18823564      95326.16139774      61687.86547985      34762.90679028 
  600.4000     275849.75587060     164982.58024613     152002.99964821      95372.93609146      61716.42911936      34782.79960135 
  600.6000     275983.49117273     165071.20575210     152071.28773603      95419.59798207      61745.11219129      34802.77964052 
  600.8000     276118.10593452     165160.89096992     152139.95182917      95466.88382066      61773.71728500      34822.68526060 
  601.0000     276251.97035163     165250.88680951     152208.86349708      95514.68655778      61802.01243761      34842.92277896 
  601.2000     276385.89762484     165340.51854780     152278.24420238      95563.47610985      61830.01666389      34863.06744371 
  601.4000     276520.04297604     165430.18041269     152347.04722124      95613.10273625      61857.56563720      34882.88808251 
  601.6000     276653.83425216     165520.38132629     152415.18107858      95663.32763012      61884.68550070      34902.48674021 
  601.8000     276785.25702560     165610.09275841     152483.09908947      95713.64618385      61911.78949099      34921.84016002 
  602.0000     276917.10828371     165698.98518157     152549.59089935      95764.01725994      61938.59719898      34940.80894382 
  602.2000     277048.58435113     165787.53811983     152615.85667354      95814.44567335      61965.56593182      34959.55682769 
  602.4000     277181.66444586     165875.61418511     152681.93453543      95864.85641215      61992.57643218      34978.45241703 
  602.6000     277315.03619994     165964.10930398     152747.96254572      95915.07087299      62019.86076602      34997.40205787 
  602.8000     277448.37929672     166053.04631768     152814.28621900      95965.83615683      62047.40372045      35016.55676394 
  603.0000     277582.81179676     166142.04766870     152880.85727662      96016.82519307      62074.94483877      35036.17009219 
  603.2000     277717.62785632     166231.04365396     152947.12542455      96067.35487216      62101.91646926      35055.86168584 
  603.4000     277852.54404217     166320.33811872     153012.89040622      96117.57149208      62128.95310540      35075.37573040 
  603.6000     277986.91418751     166409.99037745     153079.25598506      96167.60382220      62156.00053780      35095.14296820 
  603.8000     278121.86246681     166498.84149854     153145.57471960      96217.44631920      62182.74592222      35114.86809630 
  604.0000     278256.67497033     166587.15864221     153212.61035064      96267.14910510      62209.42959538      35134.25361862 
  604.2000     278391.12413758     166675.23720571     153280.14672078      96315.78484193      62235.92440489      35153.63406060 
  604.4000     278526.43474200     166763.30062368     153348.18977477      96363.41721191      62262.37610240      35173.27498023 
  604.6000     278661.75508377     166850.98414345     153416.22842485      96411.03636460      62288.36179841      35192.92031719 
  604.8000     278797.03584248     166938.88392774     153484.18577291      96458.80230996      62314.24283960      35212.50065577 
  605.0000     278934.01922525     167026.78237377     153552.32335296      96506.91087203      62340.61422409      35232.21974069 
  605.2000     279070.33014363     167115.32126969     153620.26859875      96555.25607214      62366.92402352      35251.79017672 
  605.4000     279206.84388864     167204.37194089     153689.13682618      96603.60955161      62392.96862595      35271.21327874 
  605.6000     279343.47608785     167294.09015156     153758.44388566      96652.28290537      62418.86261686      35290.52506465 
  605.8000     279478.16609662     167383.78315644     153827.76643913      96701.26624121      62444.62158342      35310.32404977 
  606.0000     279611.04364995     167472.54043062     153897.70603040      96750.50581029      62469.91782477      35330.53353497 
  606.2000     279742.44496079     167560.81866690     153967.74301465      96799.19266698      62495.11533485      35350.83994509 
  606.4000     279874.29731439     167649.36235075     154038.01263992      96847.33327756      62520.45441027      35371.04876228 
  606.6000     280005.69509644     167737.70537935     154108.21958750      96895.20094854      62545.80247461      35391.29975111 
  606.8000     280137.80277797     167824.57373523     154178.84098317      96942.77638011      62571.42797503      35411.78763621 
  607.0000     280270.97334464     167909.92500506     154250.14718037      96989.70072314      62597.51930541      35432.13883869 
  607.2000     280404.66152750     167994.98575830     154321.86262953      97036.18445682      62623.78552188      35452.35451483 
  607.4000     280537.46512188     168079.28026334     154393.52223700      97083.03217282      62650.56031633      35472.26261413 
  607.6000     280669.44827822     168162.92367897     154465.10217543      97130.24144563      62677.21891336      35492.01323874 
  607.8000     280800.94100996     168246.54890848     154537.75619189      97176.93257061      62704.35807446      35511.86573415 
  608.0000     280933.50609840     168329.40747541     154611.58151287      97223.88582284      62731.46591839      35531.62685917 
  608.2000     281065.93740037     168412.18926761     154686.04618676      97271.18037181      62758.96690783      35551.44701060 
  608.4000     281197.97415238     168495.95761086     154760.27473804      97319.14980666      62786.83364129      35571.47501513 
  608.6000     281329.56854519     168580.82673367     154834.63630223      97366.98773012      62815.08745832      35591.52733161 
  608.8000     281461.87980480     168666.96094054     154908.84843949      97415.00373429      62843.56766168      35611.67956688 
  609.0000     281595.34829482     168752.56763791     154983.72644283      97463.52541685      62872.11952915      35631.85941395 
  609.2000     281729.14474436     168837.63395949     155058.96985464      97512.54605110      62900.66861879      35651.98877999 
  609.4000     281864.97650685     168922.70461043     155134.65192613      97562.15436962      62929.10357707      35672.04347099 
  609.6000     282000.73976267     169007.18833185     155209.63951227      97611.70228452      62957.46138049      35692.29101818 
  609.8000     282136.27415325     169090.78584428     155284.28417707      97661.33963195      62986.44038706      35712.53207904 
  610.0000     282272.36925055     169174.26980447     155358.64972131      97710.85046708      63015.40301683      35732.69955902 
  610.2000     282410.89794417     169257.47258687     155432.43493006      97759.95641835      63044.11965591      35752.85376031 
  610.4000     282550.65730859     169340.12164217     155504.91590005      97809.32097746      63072.74042518      35772.97965406 
  610.6000     282690.13926742     169423.29705712     155576.59302525      97858.81050295      63101.33688769      35793.07610422 
  610.8000     282829.10322474     169506.20720104     155648.24797891      97908.09644057      63129.64050523      35813.04276378 
