#Graphene & C60 12*12 Data file for LAMMPS

		5744  atoms

		2  atom types

		
		-60.174		60.174 	xlo xhi
		-61.684		61.684 	ylo yhi
		-60 		60	 	zlo zhi

Masses

		1     12.011   # Graphene	(Nose_Hoover)
		2     12.011   # C60		(Nose_Hoover)

Atoms

4591	1	-10.4382041020405	38.9950020344819	0
4592	1	-9.21018110204047	39.7040010344819	0
4593	1	-6.75413410204046	36.8680030344819	0
4594	1	-7.98215710204046	37.5770030344819	0
4595	1	-7.98215710204046	38.9950020344819	0
4596	1	-6.75413410204046	39.7040010344819	0
4597	1	-4.29808310204047	36.8680030344819	0
4598	1	-5.52610610204047	37.5770030344819	0
4599	1	-5.52610610204047	38.9950020344819	0
4600	1	-4.29808310204047	39.7040010344819	0
4601	1	-1.84203610204046	36.8680030344819	0
4602	1	-3.07005910204046	37.5770030344819	0
4603	1	-3.07005910204046	38.9950020344819	0
4604	1	-1.84203610204046	39.7040010344819	0
4605	1	0.614010897959538	36.8680030344819	0
4606	1	-0.614012102040462	37.5770030344819	0
4607	1	-0.614012102040462	38.9950020344819	0
4608	1	0.614010897959538	39.7040010344819	0
4609	1	3.07005789795954	36.8680030344819	0
4610	1	1.84203489795954	37.5770030344819	0
4611	1	1.84203489795954	38.9950020344819	0
4612	1	3.07005789795954	39.7040010344819	0
4613	1	5.52610889795954	36.8680030344819	0
4614	1	4.29808589795954	37.5770030344819	0
4615	1	4.29808589795954	38.9950020344819	0
4616	1	5.52610889795954	39.7040010344819	0
4617	1	7.98215189795954	36.8680030344819	0
4618	1	6.75413289795954	37.5770030344819	0
4619	1	6.75413289795954	38.9950020344819	0
4620	1	7.98215189795954	39.7040010344819	0
4621	1	10.4382068979595	36.8680030344819	0
4622	1	9.21017989795953	37.5770030344819	0
4623	1	9.21017989795953	38.9950020344819	0
4624	1	10.4382068979595	39.7040010344819	0
4625	1	12.8942538979595	36.8680030344819	0
4626	1	11.6662268979595	37.5770030344819	0
4627	1	11.6662268979595	38.9950020344819	0
4628	1	12.8942538979595	39.7040010344819	0
4629	1	15.3503008979595	36.8680030344819	0
4630	1	14.1222738979595	37.5770030344819	0
4631	1	14.1222738979595	38.9950020344819	0
4632	1	15.3503008979595	39.7040010344819	0
4633	1	17.8063478979595	36.8680030344819	0
4634	1	16.5783208979595	37.5770030344819	0
4635	1	16.5783208979595	38.9950020344819	0
4636	1	17.8063478979595	39.7040010344819	0
4637	1	20.2623948979595	36.8680030344819	0
4638	1	19.0343758979595	37.5770030344819	0
4639	1	19.0343758979595	38.9950020344819	0
4640	1	20.2623948979595	39.7040010344819	0
4641	1	22.7184418979595	36.8680030344819	0
4642	1	21.4904228979595	37.5770030344819	0
4643	1	21.4904228979595	38.9950020344819	0
4644	1	22.7184418979595	39.7040010344819	0
4645	1	25.1744888979595	36.8680030344819	0
4646	1	23.9464698979595	37.5770030344819	0
4647	1	23.9464698979595	38.9950020344819	0
4648	1	25.1744888979595	39.7040010344819	0
4649	1	27.6305438979595	36.8680030344819	0
4650	1	26.4025168979595	37.5770030344819	0
4651	1	26.4025168979595	38.9950020344819	0
4652	1	27.6305438979595	39.7040010344819	0
4653	1	30.0865908979595	36.8680030344819	0
4654	1	28.8585638979595	37.5770030344819	0
4655	1	28.8585638979595	38.9950020344819	0
4656	1	30.0865908979595	39.7040010344819	0
4657	1	32.5426378979595	36.8680030344819	0
4658	1	31.3146108979595	37.5770030344819	0
4659	1	31.3146108979595	38.9950020344819	0
4660	1	32.5426378979595	39.7040010344819	0
4661	1	34.9986848979595	36.8680030344819	0
4662	1	33.7706578979595	37.5770030344819	0
4663	1	33.7706578979595	38.9950020344819	0
4664	1	34.9986848979595	39.7040010344819	0
4665	1	37.4547318979595	36.8680030344819	0
4666	1	36.2267048979595	37.5770030344819	0
4667	1	36.2267048979595	38.9950020344819	0
4668	1	37.4547318979595	39.7040010344819	0
4669	1	39.9107788979595	36.8680030344819	0
4670	1	38.6827598979595	37.5770030344819	0
4671	1	38.6827598979595	38.9950020344819	0
4672	1	39.9107788979595	39.7040010344819	0
4673	1	42.3668268979595	36.8680030344819	0
4674	1	41.1388068979595	37.5770030344819	0
4675	1	41.1388068979595	38.9950020344819	0
4676	1	42.3668268979595	39.7040010344819	0
4677	1	44.8228738979595	36.8680030344819	0
4678	1	43.5948538979595	37.5770030344819	0
4679	1	43.5948538979595	38.9950020344819	0
4680	1	44.8228738979595	39.7040010344819	0
4681	1	47.2789278979595	36.8680030344819	0
4682	1	46.0509008979595	37.5770030344819	0
4683	1	46.0509008979595	38.9950020344819	0
4684	1	47.2789278979595	39.7040010344819	0
4685	1	49.7349748979595	36.8680030344819	0
4686	1	48.5069478979595	37.5770030344819	0
4687	1	48.5069478979595	38.9950020344819	0
4688	1	49.7349748979595	39.7040010344819	0
4689	1	52.1910218979595	36.8680030344819	0
4690	1	50.9629948979595	37.5770030344819	0
4691	1	50.9629948979595	38.9950020344819	0
4692	1	52.1910218979595	39.7040010344819	0
4693	1	54.6470688979595	36.8680030344819	0
4694	1	53.4190418979595	37.5770030344819	0
4695	1	53.4190418979595	38.9950020344819	0
4696	1	54.6470688979595	39.7040010344819	0
4697	1	57.1031168979595	36.8680030344819	0
4698	1	55.8750968979595	37.5770030344819	0
4699	1	55.8750968979595	38.9950020344819	0
4700	1	57.1031168979595	39.7040010344819	0
4701	1	59.5591638979595	36.8680030344819	0
4702	1	58.3311438979595	37.5770030344819	0
4703	1	58.3311438979595	38.9950020344819	0
4704	1	59.5591638979595	39.7040010344819	0
4705	1	-58.3311411020405	41.1220010344819	0
4706	1	-59.5591651020405	41.8310000344819	0
4707	1	-59.5591651020405	43.2490000344819	0
4708	1	-58.3311411020405	43.9579990344819	0
4709	1	-55.8750931020405	41.1220010344819	0
4710	1	-57.1031171020405	41.8310000344819	0
4711	1	-57.1031171020405	43.2490000344819	0
4712	1	-55.8750931020405	43.9579990344819	0
4713	1	-53.4190451020405	41.1220010344819	0
4714	1	-54.6470691020405	41.8310000344819	0
4715	1	-54.6470691020405	43.2490000344819	0
4716	1	-53.4190451020405	43.9579990344819	0
4717	1	-50.9629971020405	41.1220010344819	0
4718	1	-52.1910211020405	41.8310000344819	0
4719	1	-52.1910211020405	43.2490000344819	0
4720	1	-50.9629971020405	43.9579990344819	0
4721	1	-48.5069491020405	41.1220010344819	0
4722	1	-49.7349721020405	41.8310000344819	0
4723	1	-49.7349721020405	43.2490000344819	0
4724	1	-48.5069491020405	43.9579990344819	0
4725	1	-46.0509011020405	41.1220010344819	0
4726	1	-47.2789241020405	41.8310000344819	0
4727	1	-47.2789241020405	43.2490000344819	0
4728	1	-46.0509011020405	43.9579990344819	0
4729	1	-43.5948531020405	41.1220010344819	0
4730	1	-44.8228761020405	41.8310000344819	0
4731	1	-44.8228761020405	43.2490000344819	0
4732	1	-43.5948531020405	43.9579990344819	0
4733	1	-41.1388041020405	41.1220010344819	0
4734	1	-42.3668281020405	41.8310000344819	0
4735	1	-42.3668281020405	43.2490000344819	0
4736	1	-41.1388041020405	43.9579990344819	0
4737	1	-38.6827571020405	41.1220010344819	0
4738	1	-39.9107801020405	41.8310000344819	0
4739	1	-39.9107801020405	43.2490000344819	0
4740	1	-38.6827571020405	43.9579990344819	0
4741	1	-36.2267081020405	41.1220010344819	0
4742	1	-37.4547331020405	41.8310000344819	0
4743	1	-37.4547331020405	43.2490000344819	0
4744	1	-36.2267081020405	43.9579990344819	0
4745	1	-33.7706611020405	41.1220010344819	0
4746	1	-34.9986841020405	41.8310000344819	0
4747	1	-34.9986841020405	43.2490000344819	0
4748	1	-33.7706611020405	43.9579990344819	0
4749	1	-31.3146121020405	41.1220010344819	0
4750	1	-32.5426371020405	41.8310000344819	0
4751	1	-32.5426371020405	43.2490000344819	0
4752	1	-31.3146121020405	43.9579990344819	0
4753	1	-28.8585651020405	41.1220010344819	0
4754	1	-30.0865881020405	41.8310000344819	0
4755	1	-30.0865881020405	43.2490000344819	0
4756	1	-28.8585651020405	43.9579990344819	0
4757	1	-26.4025161020405	41.1220010344819	0
4758	1	-27.6305411020405	41.8310000344819	0
4759	1	-27.6305411020405	43.2490000344819	0
4760	1	-26.4025161020405	43.9579990344819	0
4761	1	-23.9464671020405	41.1220010344819	0
4762	1	-25.1744941020405	41.8310000344819	0
4763	1	-25.1744941020405	43.2490000344819	0
4764	1	-23.9464671020405	43.9579990344819	0
4765	1	-21.4904201020405	41.1220010344819	0
4766	1	-22.7184431020405	41.8310000344819	0
4767	1	-22.7184431020405	43.2490000344819	0
4768	1	-21.4904201020405	43.9579990344819	0
4769	1	-19.0343731020405	41.1220010344819	0
4770	1	-20.2623961020405	41.8310000344819	0
4771	1	-20.2623961020405	43.2490000344819	0
4772	1	-19.0343731020405	43.9579990344819	0
4773	1	-16.5783261020405	41.1220010344819	0
4774	1	-17.8063491020405	41.8310000344819	0
4775	1	-17.8063491020405	43.2490000344819	0
4776	1	-16.5783261020405	43.9579990344819	0
4777	1	-14.1222751020405	41.1220010344819	0
4778	1	-15.3502981020405	41.8310000344819	0
4779	1	-15.3502981020405	43.2490000344819	0
4780	1	-14.1222751020405	43.9579990344819	0
4781	1	-11.6662281020405	41.1220010344819	0
4782	1	-12.8942511020405	41.8310000344819	0
4783	1	-12.8942511020405	43.2490000344819	0
4784	1	-11.6662281020405	43.9579990344819	0
4785	1	-9.21018110204047	41.1220010344819	0
4786	1	-10.4382041020405	41.8310000344819	0
4787	1	-10.4382041020405	43.2490000344819	0
4788	1	-9.21018110204047	43.9579990344819	0
4789	1	-6.75413410204046	41.1220010344819	0
4790	1	-7.98215710204046	41.8310000344819	0
4791	1	-7.98215710204046	43.2490000344819	0
4792	1	-6.75413410204046	43.9579990344819	0
4793	1	-4.29808310204047	41.1220010344819	0
4794	1	-5.52610610204047	41.8310000344819	0
4795	1	-5.52610610204047	43.2490000344819	0
4796	1	-4.29808310204047	43.9579990344819	0
4797	1	-1.84203610204046	41.1220010344819	0
4798	1	-3.07005910204046	41.8310000344819	0
4799	1	-3.07005910204046	43.2490000344819	0
4800	1	-1.84203610204046	43.9579990344819	0
4801	1	0.614010897959538	41.1220010344819	0
4802	1	-0.614012102040462	41.8310000344819	0
4803	1	-0.614012102040462	43.2490000344819	0
4804	1	0.614010897959538	43.9579990344819	0
4805	1	3.07005789795954	41.1220010344819	0
4806	1	1.84203489795954	41.8310000344819	0
4807	1	1.84203489795954	43.2490000344819	0
4808	1	3.07005789795954	43.9579990344819	0
4809	1	5.52610889795954	41.1220010344819	0
4810	1	4.29808589795954	41.8310000344819	0
4811	1	4.29808589795954	43.2490000344819	0
4812	1	5.52610889795954	43.9579990344819	0
4813	1	7.98215189795954	41.1220010344819	0
4814	1	6.75413289795954	41.8310000344819	0
4815	1	6.75413289795954	43.2490000344819	0
4816	1	7.98215189795954	43.9579990344819	0
4817	1	10.4382068979595	41.1220010344819	0
4818	1	9.21017989795953	41.8310000344819	0
4819	1	9.21017989795953	43.2490000344819	0
4820	1	10.4382068979595	43.9579990344819	0
4821	1	12.8942538979595	41.1220010344819	0
4822	1	11.6662268979595	41.8310000344819	0
4823	1	11.6662268979595	43.2490000344819	0
4824	1	12.8942538979595	43.9579990344819	0
4825	1	15.3503008979595	41.1220010344819	0
4826	1	14.1222738979595	41.8310000344819	0
4827	1	14.1222738979595	43.2490000344819	0
4828	1	15.3503008979595	43.9579990344819	0
4829	1	17.8063478979595	41.1220010344819	0
4830	1	16.5783208979595	41.8310000344819	0
4831	1	16.5783208979595	43.2490000344819	0
4832	1	17.8063478979595	43.9579990344819	0
4833	1	20.2623948979595	41.1220010344819	0
4834	1	19.0343758979595	41.8310000344819	0
4835	1	19.0343758979595	43.2490000344819	0
4836	1	20.2623948979595	43.9579990344819	0
4837	1	22.7184418979595	41.1220010344819	0
4838	1	21.4904228979595	41.8310000344819	0
4839	1	21.4904228979595	43.2490000344819	0
4840	1	22.7184418979595	43.9579990344819	0
4841	1	25.1744888979595	41.1220010344819	0
4842	1	23.9464698979595	41.8310000344819	0
4843	1	23.9464698979595	43.2490000344819	0
4844	1	25.1744888979595	43.9579990344819	0
4845	1	27.6305438979595	41.1220010344819	0
4846	1	26.4025168979595	41.8310000344819	0
4847	1	26.4025168979595	43.2490000344819	0
4848	1	27.6305438979595	43.9579990344819	0
4849	1	30.0865908979595	41.1220010344819	0
4850	1	28.8585638979595	41.8310000344819	0
4851	1	28.8585638979595	43.2490000344819	0
4852	1	30.0865908979595	43.9579990344819	0
4853	1	32.5426378979595	41.1220010344819	0
4854	1	31.3146108979595	41.8310000344819	0
4855	1	31.3146108979595	43.2490000344819	0
4856	1	32.5426378979595	43.9579990344819	0
4857	1	34.9986848979595	41.1220010344819	0
4858	1	33.7706578979595	41.8310000344819	0
4859	1	33.7706578979595	43.2490000344819	0
4860	1	34.9986848979595	43.9579990344819	0
4861	1	37.4547318979595	41.1220010344819	0
4862	1	36.2267048979595	41.8310000344819	0
4863	1	36.2267048979595	43.2490000344819	0
4864	1	37.4547318979595	43.9579990344819	0
4865	1	39.9107788979595	41.1220010344819	0
4866	1	38.6827598979595	41.8310000344819	0
4867	1	38.6827598979595	43.2490000344819	0
4868	1	39.9107788979595	43.9579990344819	0
4869	1	42.3668268979595	41.1220010344819	0
4870	1	41.1388068979595	41.8310000344819	0
4871	1	41.1388068979595	43.2490000344819	0
4872	1	42.3668268979595	43.9579990344819	0
4873	1	44.8228738979595	41.1220010344819	0
4874	1	43.5948538979595	41.8310000344819	0
4875	1	43.5948538979595	43.2490000344819	0
4876	1	44.8228738979595	43.9579990344819	0
4877	1	47.2789278979595	41.1220010344819	0
4878	1	46.0509008979595	41.8310000344819	0
4879	1	46.0509008979595	43.2490000344819	0
4880	1	47.2789278979595	43.9579990344819	0
4881	1	49.7349748979595	41.1220010344819	0
4882	1	48.5069478979595	41.8310000344819	0
4883	1	48.5069478979595	43.2490000344819	0
4884	1	49.7349748979595	43.9579990344819	0
4885	1	52.1910218979595	41.1220010344819	0
4886	1	50.9629948979595	41.8310000344819	0
4887	1	50.9629948979595	43.2490000344819	0
4888	1	52.1910218979595	43.9579990344819	0
4889	1	54.6470688979595	41.1220010344819	0
4890	1	53.4190418979595	41.8310000344819	0
4891	1	53.4190418979595	43.2490000344819	0
4892	1	54.6470688979595	43.9579990344819	0
4893	1	57.1031168979595	41.1220010344819	0
4894	1	55.8750968979595	41.8310000344819	0
4895	1	55.8750968979595	43.2490000344819	0
4896	1	57.1031168979595	43.9579990344819	0
4897	1	59.5591638979595	41.1220010344819	0
4898	1	58.3311438979595	41.8310000344819	0
4899	1	58.3311438979595	43.2490000344819	0
4900	1	59.5591638979595	43.9579990344819	0
4901	1	-58.3311411020405	45.3759980344819	0
4902	1	-59.5591651020405	46.0849980344819	0
4903	1	-59.5591651020405	47.5029970344819	0
4904	1	-58.3311411020405	48.2119970344819	0
4905	1	-55.8750931020405	45.3759980344819	0
4906	1	-57.1031171020405	46.0849980344819	0
4907	1	-57.1031171020405	47.5029970344819	0
4908	1	-55.8750931020405	48.2119970344819	0
4909	1	-53.4190451020405	45.3759980344819	0
4910	1	-54.6470691020405	46.0849980344819	0
4911	1	-54.6470691020405	47.5029970344819	0
4912	1	-53.4190451020405	48.2119970344819	0
4913	1	-50.9629971020405	45.3759980344819	0
4914	1	-52.1910211020405	46.0849980344819	0
4915	1	-52.1910211020405	47.5029970344819	0
4916	1	-50.9629971020405	48.2119970344819	0
4917	1	-48.5069491020405	45.3759980344819	0
4918	1	-49.7349721020405	46.0849980344819	0
4919	1	-49.7349721020405	47.5029970344819	0
4920	1	-48.5069491020405	48.2119970344819	0
4921	1	-46.0509011020405	45.3759980344819	0
4922	1	-47.2789241020405	46.0849980344819	0
4923	1	-47.2789241020405	47.5029970344819	0
4924	1	-46.0509011020405	48.2119970344819	0
4925	1	-43.5948531020405	45.3759980344819	0
4926	1	-44.8228761020405	46.0849980344819	0
4927	1	-44.8228761020405	47.5029970344819	0
4928	1	-43.5948531020405	48.2119970344819	0
4929	1	-41.1388041020405	45.3759980344819	0
4930	1	-42.3668281020405	46.0849980344819	0
4931	1	-42.3668281020405	47.5029970344819	0
4932	1	-41.1388041020405	48.2119970344819	0
4933	1	-38.6827571020405	45.3759980344819	0
4934	1	-39.9107801020405	46.0849980344819	0
4935	1	-39.9107801020405	47.5029970344819	0
4936	1	-38.6827571020405	48.2119970344819	0
4937	1	-36.2267081020405	45.3759980344819	0
4938	1	-37.4547331020405	46.0849980344819	0
4939	1	-37.4547331020405	47.5029970344819	0
4940	1	-36.2267081020405	48.2119970344819	0
4941	1	-33.7706611020405	45.3759980344819	0
4942	1	-34.9986841020405	46.0849980344819	0
4943	1	-34.9986841020405	47.5029970344819	0
4944	1	-33.7706611020405	48.2119970344819	0
4945	1	-31.3146121020405	45.3759980344819	0
4946	1	-32.5426371020405	46.0849980344819	0
4947	1	-32.5426371020405	47.5029970344819	0
4948	1	-31.3146121020405	48.2119970344819	0
4949	1	-28.8585651020405	45.3759980344819	0
4950	1	-30.0865881020405	46.0849980344819	0
4951	1	-30.0865881020405	47.5029970344819	0
4952	1	-28.8585651020405	48.2119970344819	0
4953	1	-26.4025161020405	45.3759980344819	0
4954	1	-27.6305411020405	46.0849980344819	0
4955	1	-27.6305411020405	47.5029970344819	0
4956	1	-26.4025161020405	48.2119970344819	0
4957	1	-23.9464671020405	45.3759980344819	0
4958	1	-25.1744941020405	46.0849980344819	0
4959	1	-25.1744941020405	47.5029970344819	0
4960	1	-23.9464671020405	48.2119970344819	0
4961	1	-21.4904201020405	45.3759980344819	0
4962	1	-22.7184431020405	46.0849980344819	0
4963	1	-22.7184431020405	47.5029970344819	0
4964	1	-21.4904201020405	48.2119970344819	0
4965	1	-19.0343731020405	45.3759980344819	0
4966	1	-20.2623961020405	46.0849980344819	0
4967	1	-20.2623961020405	47.5029970344819	0
4968	1	-19.0343731020405	48.2119970344819	0
4969	1	-16.5783261020405	45.3759980344819	0
4970	1	-17.8063491020405	46.0849980344819	0
4971	1	-17.8063491020405	47.5029970344819	0
4972	1	-16.5783261020405	48.2119970344819	0
4973	1	-14.1222751020405	45.3759980344819	0
4974	1	-15.3502981020405	46.0849980344819	0
4975	1	-15.3502981020405	47.5029970344819	0
4976	1	-14.1222751020405	48.2119970344819	0
4977	1	-11.6662281020405	45.3759980344819	0
4978	1	-12.8942511020405	46.0849980344819	0
4979	1	-12.8942511020405	47.5029970344819	0
4980	1	-11.6662281020405	48.2119970344819	0
4981	1	-9.21018110204047	45.3759980344819	0
4982	1	-10.4382041020405	46.0849980344819	0
4983	1	-10.4382041020405	47.5029970344819	0
4984	1	-9.21018110204047	48.2119970344819	0
4985	1	-6.75413410204046	45.3759980344819	0
4986	1	-7.98215710204046	46.0849980344819	0
4987	1	-7.98215710204046	47.5029970344819	0
4988	1	-6.75413410204046	48.2119970344819	0
4989	1	-4.29808310204047	45.3759980344819	0
4990	1	-5.52610610204047	46.0849980344819	0
4991	1	-5.52610610204047	47.5029970344819	0
4992	1	-4.29808310204047	48.2119970344819	0
4993	1	-1.84203610204046	45.3759980344819	0
4994	1	-3.07005910204046	46.0849980344819	0
4995	1	-3.07005910204046	47.5029970344819	0
4996	1	-1.84203610204046	48.2119970344819	0
4997	1	0.614010897959538	45.3759980344819	0
4998	1	-0.614012102040462	46.0849980344819	0
4999	1	-0.614012102040462	47.5029970344819	0
5000	1	0.614010897959538	48.2119970344819	0
5001	1	3.07005789795954	45.3759980344819	0
5002	1	1.84203489795954	46.0849980344819	0
5003	1	1.84203489795954	47.5029970344819	0
5004	1	3.07005789795954	48.2119970344819	0
5005	1	5.52610889795954	45.3759980344819	0
5006	1	4.29808589795954	46.0849980344819	0
5007	1	4.29808589795954	47.5029970344819	0
5008	1	5.52610889795954	48.2119970344819	0
5009	1	7.98215189795954	45.3759980344819	0
5010	1	6.75413289795954	46.0849980344819	0
5011	1	6.75413289795954	47.5029970344819	0
5012	1	7.98215189795954	48.2119970344819	0
5013	1	10.4382068979595	45.3759980344819	0
5014	1	9.21017989795953	46.0849980344819	0
5015	1	9.21017989795953	47.5029970344819	0
5016	1	10.4382068979595	48.2119970344819	0
5017	1	12.8942538979595	45.3759980344819	0
5018	1	11.6662268979595	46.0849980344819	0
5019	1	11.6662268979595	47.5029970344819	0
5020	1	12.8942538979595	48.2119970344819	0
5021	1	15.3503008979595	45.3759980344819	0
5022	1	14.1222738979595	46.0849980344819	0
5023	1	14.1222738979595	47.5029970344819	0
5024	1	15.3503008979595	48.2119970344819	0
5025	1	17.8063478979595	45.3759980344819	0
5026	1	16.5783208979595	46.0849980344819	0
5027	1	16.5783208979595	47.5029970344819	0
5028	1	17.8063478979595	48.2119970344819	0
5029	1	20.2623948979595	45.3759980344819	0
5030	1	19.0343758979595	46.0849980344819	0
5031	1	19.0343758979595	47.5029970344819	0
5032	1	20.2623948979595	48.2119970344819	0
5033	1	22.7184418979595	45.3759980344819	0
5034	1	21.4904228979595	46.0849980344819	0
5035	1	21.4904228979595	47.5029970344819	0
5036	1	22.7184418979595	48.2119970344819	0
5037	1	25.1744888979595	45.3759980344819	0
5038	1	23.9464698979595	46.0849980344819	0
5039	1	23.9464698979595	47.5029970344819	0
5040	1	25.1744888979595	48.2119970344819	0
5041	1	27.6305438979595	45.3759980344819	0
5042	1	26.4025168979595	46.0849980344819	0
5043	1	26.4025168979595	47.5029970344819	0
5044	1	27.6305438979595	48.2119970344819	0
5045	1	30.0865908979595	45.3759980344819	0
5046	1	28.8585638979595	46.0849980344819	0
5047	1	28.8585638979595	47.5029970344819	0
5048	1	30.0865908979595	48.2119970344819	0
5049	1	32.5426378979595	45.3759980344819	0
5050	1	31.3146108979595	46.0849980344819	0
5051	1	31.3146108979595	47.5029970344819	0
5052	1	32.5426378979595	48.2119970344819	0
5053	1	34.9986848979595	45.3759980344819	0
5054	1	33.7706578979595	46.0849980344819	0
5055	1	33.7706578979595	47.5029970344819	0
5056	1	34.9986848979595	48.2119970344819	0
5057	1	37.4547318979595	45.3759980344819	0
5058	1	36.2267048979595	46.0849980344819	0
5059	1	36.2267048979595	47.5029970344819	0
5060	1	37.4547318979595	48.2119970344819	0
5061	1	39.9107788979595	45.3759980344819	0
5062	1	38.6827598979595	46.0849980344819	0
5063	1	38.6827598979595	47.5029970344819	0
5064	1	39.9107788979595	48.2119970344819	0
5065	1	42.3668268979595	45.3759980344819	0
5066	1	41.1388068979595	46.0849980344819	0
5067	1	41.1388068979595	47.5029970344819	0
5068	1	42.3668268979595	48.2119970344819	0
5069	1	44.8228738979595	45.3759980344819	0
5070	1	43.5948538979595	46.0849980344819	0
5071	1	43.5948538979595	47.5029970344819	0
5072	1	44.8228738979595	48.2119970344819	0
5073	1	47.2789278979595	45.3759980344819	0
5074	1	46.0509008979595	46.0849980344819	0
5075	1	46.0509008979595	47.5029970344819	0
5076	1	47.2789278979595	48.2119970344819	0
5077	1	49.7349748979595	45.3759980344819	0
5078	1	48.5069478979595	46.0849980344819	0
5079	1	48.5069478979595	47.5029970344819	0
5080	1	49.7349748979595	48.2119970344819	0
5081	1	52.1910218979595	45.3759980344819	0
5082	1	50.9629948979595	46.0849980344819	0
5083	1	50.9629948979595	47.5029970344819	0
5084	1	52.1910218979595	48.2119970344819	0
5085	1	54.6470688979595	45.3759980344819	0
5086	1	53.4190418979595	46.0849980344819	0
5087	1	53.4190418979595	47.5029970344819	0
5088	1	54.6470688979595	48.2119970344819	0
5089	1	57.1031168979595	45.3759980344819	0
5090	1	55.8750968979595	46.0849980344819	0
5091	1	55.8750968979595	47.5029970344819	0
5092	1	57.1031168979595	48.2119970344819	0
5093	1	59.5591638979595	45.3759980344819	0
5094	1	58.3311438979595	46.0849980344819	0
5095	1	58.3311438979595	47.5029970344819	0
5096	1	59.5591638979595	48.2119970344819	0
5097	1	-58.3311411020405	49.6299960344819	0
5098	1	-59.5591651020405	50.3390040344819	0
5099	1	-59.5591651020405	51.7570030344819	0
5100	1	-58.3311411020405	52.4660020344819	0
5101	1	-55.8750931020405	49.6299960344819	0
5102	1	-57.1031171020405	50.3390040344819	0
5103	1	-57.1031171020405	51.7570030344819	0
5104	1	-55.8750931020405	52.4660020344819	0
5105	1	-53.4190451020405	49.6299960344819	0
5106	1	-54.6470691020405	50.3390040344819	0
5107	1	-54.6470691020405	51.7570030344819	0
5108	1	-53.4190451020405	52.4660020344819	0
5109	1	-50.9629971020405	49.6299960344819	0
5110	1	-52.1910211020405	50.3390040344819	0
5111	1	-52.1910211020405	51.7570030344819	0
5112	1	-50.9629971020405	52.4660020344819	0
5113	1	-48.5069491020405	49.6299960344819	0
5114	1	-49.7349721020405	50.3390040344819	0
5115	1	-49.7349721020405	51.7570030344819	0
5116	1	-48.5069491020405	52.4660020344819	0
5117	1	-46.0509011020405	49.6299960344819	0
5118	1	-47.2789241020405	50.3390040344819	0
5119	1	-47.2789241020405	51.7570030344819	0
5120	1	-46.0509011020405	52.4660020344819	0
5121	1	-43.5948531020405	49.6299960344819	0
5122	1	-44.8228761020405	50.3390040344819	0
5123	1	-44.8228761020405	51.7570030344819	0
5124	1	-43.5948531020405	52.4660020344819	0
5125	1	-41.1388041020405	49.6299960344819	0
5126	1	-42.3668281020405	50.3390040344819	0
5127	1	-42.3668281020405	51.7570030344819	0
5128	1	-41.1388041020405	52.4660020344819	0
5129	1	-38.6827571020405	49.6299960344819	0
5130	1	-39.9107801020405	50.3390040344819	0
5131	1	-39.9107801020405	51.7570030344819	0
5132	1	-38.6827571020405	52.4660020344819	0
5133	1	-36.2267081020405	49.6299960344819	0
5134	1	-37.4547331020405	50.3390040344819	0
5135	1	-37.4547331020405	51.7570030344819	0
5136	1	-36.2267081020405	52.4660020344819	0
5137	1	-33.7706611020405	49.6299960344819	0
5138	1	-34.9986841020405	50.3390040344819	0
5139	1	-34.9986841020405	51.7570030344819	0
5140	1	-33.7706611020405	52.4660020344819	0
5141	1	-31.3146121020405	49.6299960344819	0
5142	1	-32.5426371020405	50.3390040344819	0
5143	1	-32.5426371020405	51.7570030344819	0
5144	1	-31.3146121020405	52.4660020344819	0
5145	1	-28.8585651020405	49.6299960344819	0
5146	1	-30.0865881020405	50.3390040344819	0
5147	1	-30.0865881020405	51.7570030344819	0
5148	1	-28.8585651020405	52.4660020344819	0
5149	1	-26.4025161020405	49.6299960344819	0
5150	1	-27.6305411020405	50.3390040344819	0
5151	1	-27.6305411020405	51.7570030344819	0
5152	1	-26.4025161020405	52.4660020344819	0
5153	1	-23.9464671020405	49.6299960344819	0
5154	1	-25.1744941020405	50.3390040344819	0
5155	1	-25.1744941020405	51.7570030344819	0
5156	1	-23.9464671020405	52.4660020344819	0
5157	1	-21.4904201020405	49.6299960344819	0
5158	1	-22.7184431020405	50.3390040344819	0
5159	1	-22.7184431020405	51.7570030344819	0
5160	1	-21.4904201020405	52.4660020344819	0
5161	1	-19.0343731020405	49.6299960344819	0
5162	1	-20.2623961020405	50.3390040344819	0
5163	1	-20.2623961020405	51.7570030344819	0
5164	1	-19.0343731020405	52.4660020344819	0
5165	1	-16.5783261020405	49.6299960344819	0
5166	1	-17.8063491020405	50.3390040344819	0
5167	1	-17.8063491020405	51.7570030344819	0
5168	1	-16.5783261020405	52.4660020344819	0
5169	1	-14.1222751020405	49.6299960344819	0
5170	1	-15.3502981020405	50.3390040344819	0
5171	1	-15.3502981020405	51.7570030344819	0
5172	1	-14.1222751020405	52.4660020344819	0
5173	1	-11.6662281020405	49.6299960344819	0
5174	1	-12.8942511020405	50.3390040344819	0
5175	1	-12.8942511020405	51.7570030344819	0
5176	1	-11.6662281020405	52.4660020344819	0
5177	1	-9.21018110204047	49.6299960344819	0
5178	1	-10.4382041020405	50.3390040344819	0
5179	1	-10.4382041020405	51.7570030344819	0
